13年 8月25日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 8月25日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  芝1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
14, 9,Ｑカズチョウサン, 48,山崎亮, 2.4, 49,   6, -40,17,241.5,⑯⑯⑭,14, 2, ゴッドマザｰ,---,三浦皇, 6.1,  1,   0, -60, 8, 28.3, ⑥⑥,14, 7,Ｈグランラファル, 69,杉原誠, 2.1, 59,  -2,  -8,13,186.4, ⑯⑯,14,10,Ｏマイネルエトランゼ, 53,柴田大, 3.4, 51,   5, -20,14,177.1,⑧⑨⑩
15, 7,Ｆマンボジャンボ, 59,田辺裕, 3.3, 46,   7, -59, 3,  5.9,⑫⑫⑬,15, 4, コスモリュブリュｰ,---,松岡正, 6.5, -5,  -2, -63,10, 68.8, ⑦⑦,15,13,Ｐアンバｰシェｰド, 61,松岡正, 2.2, 54,*  4, -27,11, 74.9, ②②,15, 1,Ｍコウズシャイン, 56,二本柳, 5.1, 42,  -2, -21,15,266.7,⑫⑮⑮
16, 2,Ｎエルカスティｰヨ, 50,大野拓, 3.4, 45,   9, -61, 6, 13.9,⑩⑨⑪,,,,,,,,,,,,,16,17,Ｑマライアレジｰナ, 60,石神深, 3.1, 47,  -1, -27,17,638.2, ⑬⑬,,,,,,,,,,,,
17,18,Ｍシンクロニシティ, 50,柴田善, 3.4, 46,  10, -68,10, 25.7,②③③,,,,,,,,,,,,,17,14,Ｏラッキｰストリｰク, 64,田辺裕, 3.5, 43,   3, -41,14,196.0, ⑤⑦,,,,,,,,,,,,
18, 8,Ｅエルインペレイタｰ, 59,西田雄, 3.6, 45,* 13, -78, 8, 19.6,①①①,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:-3),,,,,,,,,,,
"単勝:540円 複勝:04=220円 10=150円 16=470円 枠連:1,130円",,,,,,,,,,,,"単勝:220円 複勝:10=130円 13=220円 07=150円 枠連:1,440円",,,,,,,,,,,,単勝:800円 複勝:12=220円 06=150円 16=350円 枠連:780円,,,,,,,,,,,,単勝:490円 複勝:12=160円 08=130円 15=650円 枠連:490円,,,,,,,,,,,
"馬連:970円 ワイド:04-10=490円 04-16=2,120円 10-16=1,270円",,,,,,,,,,,,"馬連:1,720円 ワイド:10-13=620円 07-10=230円 07-13=700円",,,,,,,,,,,,"馬連:1,150円 ワイド:06-12=450円 12-16=1,760円 06-16=1,010円",,,,,,,,,,,,"馬連:610円 ワイド:08-12=270円 12-15=2,540円 08-15=1,430円",,,,,,,,,,,
"馬単:2,420円 3連複:9,090円 3連単:42,750円",,,,,,,,,,,,"馬単:2,360円 3連複:1,980円 3連単:9,810円",,,,,,,,,,,,"馬単:2,790円 3連複:5,530円 3連単:29,680円",,,,,,,,,,,,"馬単:1,470円 3連複:7,830円 3連単:34,400円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
