13年 3月16日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月16日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
12, 4,Ｍキャバｰン, 44,勝浦正, 1.4, 46,  -1,  -4, 7, 14.1, ⑦⑧,12,11,Ｉトｰセンアスカ, 67,横山和, 2.3, 60,  -2,   1,10, 74.5,⑧⑬⑬,12,12,Ｄクリノメダリスト, 73,バルジ, 1.4, 53,  -3, -16, 9, 18.7,⑩⑨⑩,12, 5,Ｄゴｰルデンクラウン, 79,大野拓, 1.5, 66,   0,   5, 4,  7.0, ⑫⑬
13,11,Ｋフレｰズデボワ, 45,柴山雄, 1.7, 45,   0,  -8,12, 80.5, ⑧⑥,13, 6,Ｎカシノレインボｰ, 50,西田雄, 2.7, 57,   3, -12,13,251.2,⑥⑥④,13, 7,Ｋマイネキャスリｰン, 68,丹内祐, 1.7, 50,  -5, -16,11, 39.6,⑮⑮⑭,13, 1,Ｐデュｰクワンダｰ, 63,武幸四, 1.6, 68,  -2,   6,15,230.3, ⑭⑫
14,13,Ｐピンクショットガン, 23,丸山元, 1.9, 43,  -8,   0,15,193.8, ⑮⑮,14, 4,Ｄゴｰゲッタｰ, 72,城戸義, 2.8, 54,   3, -13, 5, 16.7,③④⑦,14, 9,Ｏワンダｰストｰリリ, 52,菅原隆, 2.0, 49,  -4, -18,15,302.9,⑨⑫⑮,14, 9,Ｏマッシヴリｰダｰ, 68,中井裕, 1.7, 65,   1,   2,11, 36.5, ⑧⑩
15,10,Ｎリリｰゴｰゴｰ, 41,津村明, 2.0, 45,  -2,  -6,14,185.2, ⑩⑪,,,,,,,,,,,,,15, 4,Ｉミスコマチ, 69,菱田裕, 3.8, 36,*  1, -60,13, 86.9,①①①,15,15,Ｇデルマダイコク, 78,武豊  , 1.9, 62,*  5,  -5, 2,  4.3, ③④
16, 6,Ｏワサビ, 31,川須栄, 3.8, 29,  -6, -18,13, 89.7, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｊメイショウドレイク, 75,小島太, 1.9, 63,  -7,   9,16,315.7, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,
単勝:460円 複勝:03=190円 07=150円 14=210円 枠連:580円,,,,,,,,,,,,"単勝:630円 複勝:08=200円 10=390円 13=130円 枠連:4,550円",,,,,,,,,,,,"単勝:2,410円 複勝:05=630円 15=420円 03=280円 枠連:4,130円",,,,,,,,,,,,"単勝:270円 複勝:06=140円 02=740円 12=330円 枠連:2,980円",,,,,,,,,,,
"馬連:1,330円 ワイド:03-07=500円 03-14=850円 07-14=530円",,,,,,,,,,,,"馬連:6,040円 ワイド:08-10=1,670円 08-13=410円 10-13=950円",,,,,,,,,,,,"馬連:13,730円 ワイド:05-15=3,870円 03-05=2,490円 03-15=1,790円",,,,,,,,,,,,"馬連:4,180円 ワイド:02-06=1,470円 06-12=710円 02-12=3,890円",,,,,,,,,,,
"馬単:2,600円 3連複:2,800円 3連単:18,250円",,,,,,,,,,,,"馬単:9,460円 3連複:4,860円 3連単:42,500円",,,,,,,,,,,,"馬単:34,750円 3連複:35,780円 3連単:283,120円",,,,,,,,,,,,"馬単:5,760円 3連複:14,380円 3連単:64,590円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
