13年 4月29日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 4月29日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-19,,,,,■ 7R  ダ1150m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
15,13,Ｏサジッタ, 30,藤岡康, 2.9, 42,  -2, -14,12,118.8,⑯⑮⑮,15, 3,Ｎニットウミュｰズ, 52,嘉藤貴, 2.4, 55,  -4,  -3,15,214.3,⑧⑫⑪,,,,,,,,,,,,,,,,,,,,,,,,
16, 2,Ｎダンシングイレｰネ, 38,川須栄, 5.4, 26,*  6, -69,11,103.0,③③⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,
単勝:390円 複勝:04=160円 09=180円 05=310円 枠連:650円,,,,,,,,,,,,"単勝:260円 複勝:13=150円 09=2,290円 02=1,640円 枠連:740円",,,,,,,,,,,,"単勝:960円 複勝:02=270円 04=760円 08=400円 枠連:11,250円",,,,,,,,,,,,"単勝:810円 複勝:05=220円 03=740円 08=220円 枠連:5,890円",,,,,,,,,,,
馬連:710円 ワイド:04-09=340円 04-05=840円 05-09=850円,,,,,,,,,,,,"馬連:23,460円 ワイド:09-13=5,040円 02-13=2,760円 02-09=15,000円",,,,,,,,,,,,"馬連:11,280円 ワイド:02-04=2,610円 02-08=1,630円 04-08=6,590円",,,,,,,,,,,,"馬連:12,030円 ワイド:03-05=2,780円 05-08=630円 03-08=2,580円",,,,,,,,,,,
"馬単:1,410円 3連複:2,470円 3連単:10,350円",,,,,,,,,,,,"馬単:33,410円 3連複:287,890円 3連単:1,196,910円",,,,,,,,,,,,"馬単:20,500円 3連複:49,490円 3連単:305,810円",,,,,,,,,,,,"馬単:23,720円 3連複:15,550円 3連単:133,090円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
