13年 4月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 4月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
14, 7, ウィザｰドリｰ,---,黛弘人, 7.2, 12, -16, -29,12,159.8,⑩⑭⑭,14, 7,Ｌボタモチ, 63,山崎亮, 2.6, 64,  -1,   9,14,200.2,⑪⑫⑫,14, 3,Ｃアラマサコマンダｰ, 71,勝浦正, 2.0, 55,  -6,  -7,11, 30.9,⑪⑧⑧,14, 8,Ｇエｰシンシャラク, 78,川須栄, 2.0, 58,   2,  -4, 5,  9.3, ⑧⑨
,,,,,,,,,,,,15, 8,Ｎヨドノエｰス, 57,長岡禎, 3.0, 59,   0,   1,15,378.9,③⑨⑨,,,,,,,,,,,,,15,15,Ｆキャプテンサクラ, 80,中舘英, 2.6, 52,*  9, -14, 7, 15.7, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｎオクルス, 71,中井裕, 2.6, 54,*  9, -14,14,119.2, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,
単勝:180円 複勝:06=110円 05=250円 09=350円 枠連:790円,,,,,,,,,,,,単勝:390円 複勝:12=160円 02=170円 04=170円 枠連:610円,,,,,,,,,,,,"単勝:950円 複勝:14=300円 07=460円 02=750円 枠連:1,550円",,,,,,,,,,,,"単勝:460円 複勝:01=180円 02=230円 13=280円 枠連:1,970円",,,,,,,,,,,
"馬連:810円 ワイド:05-06=300円 06-09=520円 05-09=1,920円",,,,,,,,,,,,"馬連:1,070円 ワイド:02-12=430円 04-12=320円 02-04=560円",,,,,,,,,,,,"馬連:5,210円 ワイド:07-14=1,850円 02-14=3,510円 02-07=3,760円",,,,,,,,,,,,"馬連:1,990円 ワイド:01-02=800円 01-13=1,020円 02-13=1,050円",,,,,,,,,,,
"馬単:1,200円 3連複:3,590円 3連単:11,230円",,,,,,,,,,,,"馬単:1,680円 3連複:1,870円 3連単:7,870円",,,,,,,,,,,,"馬単:11,590円 3連複:39,740円 3連単:184,420円",,,,,,,,,,,,"馬単:3,410円 3連複:5,820円 3連単:25,580円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
