13年 3月17日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月17日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
15,10,Ｎトウケイアメジスト, 38,吉田隼, 2.3, 40,  -7,  -7,10, 61.3, ⑫⑬,,,,,,,,,,,,,15, 6,Ｐマリノアｰサｰ, 14,国分優, 3.1, 53,  -7,  -4,15,184.8, ⑫⑬,,,,,,,,,,,,
16, 9,Ｑヒロスマイル, 32,西村太, 2.4, 40,  -9,  -5,18,221.0, ⑭⑭,,,,,,,,,,,,,16,15,Ｏハヤブサソング, 40,吉田隼, 3.6, 47,   0, -16,12, 63.8, ⑤⑦,,,,,,,,,,,,
17, 5,Ｏセルリアンプラウド, 37,勝浦正, 3.0, 33, -15,  -7,15,114.6, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 1, アナザｰガｰル,---,国分優, 3.2, 34, -21,   1,14,101.6, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-20 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:2),,,,,,,,,,,
"単勝:390円 複勝:18=180円 14=1,150円 13=200円 枠連:650円",,,,,,,,,,,,"単勝:750円 複勝:03=240円 02=2,110円 11=470円 枠連:14,530円",,,,,,,,,,,,"単勝:1,500円 複勝:01=530円 14=400円 08=220円 枠連:2,150円",,,,,,,,,,,,単勝:670円 複勝:04=210円 06=160円 09=470円 枠連:890円,,,,,,,,,,,
"馬連:12,350円 ワイド:14-18=3,880円 13-18=560円 13-14=3,380円",,,,,,,,,,,,"馬連:20,730円 ワイド:02-03=5,140円 03-11=1,600円 02-11=11,630円",,,,,,,,,,,,"馬連:12,500円 ワイド:01-14=4,060円 01-08=1,930円 08-14=1,500円",,,,,,,,,,,,"馬連:1,040円 ワイド:04-06=500円 04-09=1,210円 06-09=1,230円",,,,,,,,,,,
"馬単:22,270円 3連複:18,290円 3連単:125,060円",,,,,,,,,,,,"馬単:40,500円 3連複:109,250円 3連単:593,810円",,,,,,,,,,,,"馬単:26,770円 3連複:18,750円 3連単:152,650円",,,,,,,,,,,,"馬単:2,550円 3連複:8,720円 3連単:44,240円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
