11年12月10日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年12月10日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1200m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
14, 5,Ｊシゲルブルｰベリｰ, 49,太宰啓, 2.5, 36,   1, -34,13, 96.9,⑤⑦⑫,14,11,Ｂニシノキュアノス, 71,吉田隼, 2.6, 57,   0,   1, 6, 13.3,⑫⑫⑭,,,,,,,,,,,,,14, 8,Ｏトｰセンフリｰジア, 61,横山和, 1.1, 64,  -2,   4,15, 87.3,⑪⑭⑯
15,13,Ｍアラビアンジョｰジ, 43,柴山雄, 2.8, 34,   2, -40,15,187.6,⑥⑤⑩,,,,,,,,,,,,,,,,,,,,,,,,,15, 4,Ｋマイネルインゼル, 69,大野拓, 1.4, 60,   2,  -8,13, 41.4,③⑤④
16, 9,Ｎプレミアムウォｰズ, 41,森一馬, 2.8, 33,   2, -42,16,549.3,④④⑦,,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｊマイティｰスコｰル, 70,古川吉, 1.4, 59,*  5, -12, 4, 10.7,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:重(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:3),,,,,,,,,,,
"単勝:300円 複勝:16=180円 15=250円 12=310円 枠連:1,260円",,,,,,,,,,,,"単勝:670円 複勝:06=280円 07=910円 09=950円 枠連:2,330円",,,,,,,,,,,,単勝:140円 複勝:03=110円 08=130円 09=380円 枠連:200円,,,,,,,,,,,,"単勝:1,390円 複勝:16=390円 14=500円 10=170円 枠連:4,410円",,,,,,,,,,,
"馬連:1,100円 ワイド:15-16=520円 12-16=760円 12-15=1,670円",,,,,,,,,,,,"馬連:13,220円 ワイド:06-07=4,000円 06-09=3,030円 07-09=11,990円",,,,,,,,,,,,馬連:290円 ワイド:03-08=160円 03-09=520円 08-09=990円,,,,,,,,,,,,"馬連:11,820円 ワイド:14-16=3,740円 10-16=1,000円 10-14=1,620円",,,,,,,,,,,
"馬単:2,160円 3連複:4,610円 3連単:17,560円",,,,,,,,,,,,"馬単:23,230円 3連複:91,280円 3連単:549,410円",,,,,,,,,,,,"馬単:390円 3連複:1,670円 3連単:3,680円",,,,,,,,,,,,"馬単:21,220円 3連複:14,100円 3連単:112,790円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
