11年 2月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 2月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 7R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1700m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
15, 4,Ｏゴｰゴｰチャンス, 42,丸田恭, 3.8, 34,  -1, -28,12,148.2,③⑬⑮,15,10,Ｌピカピカジョオｰ, 62,大野拓, 7.1, 32,   5, -43,13,236.5,⑤⑬⑮,15,12,Ｈオメガブルｰグラス, 71,松山弘, 1.8, 57,*  5,  -7, 8, 31.1,③③⑤,15, 7,Ｍイナズマガイア, 60,高倉稜, 1.1, 60,   8, -13,13, 37.4, ⑥⑥
16, 3,Ｍモズレジェンド, 45,丸野勝, 4.0, 36,   0, -31,14,236.5,⑪⑪⑬,,,,,,,,,,,,,16,15,Ｉマスタｰウィンド, 71,西田雄, 3.3, 43,   4, -25,15,123.4,⑧⑧⑭,16, 5,Ｐリッカブレｰブ, 52,中舘英, 2.4, 43,* 12, -34,15, 69.6, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,
単勝:990円 複勝:15=180円 08=110円 11=190円 枠連:540円,,,,,,,,,,,,"単勝:1,360円 複勝:15=360円 06=120円 03=480円 枠連:660円",,,,,,,,,,,,"単勝:740円 複勝:04=260円 08=210円 03=560円 枠連:1,200円",,,,,,,,,,,,"単勝:1,840円 複勝:12=450円 06=340円 08=570円 枠連:5,790円",,,,,,,,,,,
馬連:580円 ワイド:08-15=290円 11-15=660円 08-11=220円,,,,,,,,,,,,"馬連:1,330円 ワイド:06-15=600円 03-15=4,180円 03-06=830円",,,,,,,,,,,,"馬連:1,750円 ワイド:04-08=780円 03-04=2,030円 03-08=1,750円",,,,,,,,,,,,"馬連:6,840円 ワイド:06-12=1,990円 08-12=3,410円 06-08=2,250円",,,,,,,,,,,
"馬単:2,030円 3連複:1,290円 3連単:8,280円",,,,,,,,,,,,"馬単:4,090円 3連複:6,470円 3連単:39,420円",,,,,,,,,,,,"馬単:4,190円 3連複:8,160円 3連単:41,300円",,,,,,,,,,,,"馬単:16,510円 3連複:33,400円 3連単:218,250円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
