11年 3月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 3月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
14,14,Ｍマイピｰスハｰト, 24,田中健, 4.2, 31,  -7, -21,16,665.3,⑥⑬⑭,14,14,Ｎチェリｰブランデｰ, 52,嶋田純, 2.4, 43, -11, -10,14,249.9, ⑦⑪,14, 6,Ｐマルタカクリスタル, 36,宮崎北, 2.9, 47,   1,  -5,16,509.3,⑮⑭⑯,14, 4,Ｋフィｰルドドリｰム, 70,丸山元, 1.4, 58,*  4,  -4, 2,  4.6,①①①
15,16,Ｎタイキデュエリスト, 22,田中博, 4.3, 32,  -5, -27,13,271.0,⑤⑤⑨,,,,,,,,,,,,,15, 2,Ｈダスティンバロｰズ, 70,高倉稜, 3.3, 43,   4, -13,13,187.5,④⑨⑬,15, 2,Ｏペガサスダンディｰ, 64,高倉稜, 1.9, 55,   1,  -1,14,110.8,⑩⑫⑭
16, 1,Ｌアスタｰエナジｰ, 29,安藤光,12.3,-27, -13, -81,15,476.8,⑭⑮⑯,,,,,,,,,,,,,16,13,Ｍカシノハクリュウ, 52,渡辺薫, 4.0, 38,   4, -21,14,343.9,②⑥⑫,16,11,Ｐアイファｰマｰチス, 61,安藤光, 3.0, 48,*  4, -17,16,261.0,②②⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:重(指数:-7),,,,,,,,,,,
"単勝:960円 複勝:03=340円 05=290円 07=230円 枠連:1,500円",,,,,,,,,,,,"単勝:350円 複勝:11=150円 01=180円 13=130円 枠連:1,090円",,,,,,,,,,,,"単勝:490円 複勝:10=170円 03=320円 16=160円 枠連:2,110円",,,,,,,,,,,,"単勝:630円 複勝:01=190円 14=250円 10=150円 枠連:2,770円",,,,,,,,,,,
"馬連:3,600円 ワイド:03-05=1,240円 03-07=1,090円 05-07=1,240円",,,,,,,,,,,,"馬連:1,240円 ワイド:01-11=400円 11-13=230円 01-13=430円",,,,,,,,,,,,"馬連:4,730円 ワイド:03-10=880円 10-16=330円 03-16=1,060円",,,,,,,,,,,,"馬連:2,280円 ワイド:01-14=830円 01-10=340円 10-14=600円",,,,,,,,,,,
"馬単:6,730円 3連複:8,620円 3連単:54,690円",,,,,,,,,,,,"馬単:2,320円 3連複:1,070円 3連単:6,660円",,,,,,,,,,,,"馬単:8,950円 3連複:4,530円 3連単:33,730円",,,,,,,,,,,,"馬単:5,660円 3連複:2,850円 3連単:23,800円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
