11年 4月 2日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 4月 2日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
14,14, アサクサジェット,---,花田大, 3.2, 39, -11,  -3,13,115.1,⑯⑮⑮,14, 1,Ｏニシノカゴツルベ,  5,津村明, 2.7, 39,  -1, -20,16,328.3,⑬⑮⑮,14, 5,Ｉカネスフォルテ, 66,木幡初, 2.6, 53,*  0,  -3,11, 41.5,②②④,14,15,Ｌラガｰゴｰルデン, 67,上野翔, 2.2, 57,  -4,  -6,15,106.8,⑮⑮⑮
15, 2, キョウエイヒリュウ,---,木幡初, 4.8, 28, -13, -12,14,188.8,⑮⑯⑯,15, 2,Ｅテイクザサン, 58,中舘英, 3.6, 34,   7, -51, 3,  5.4,⑥⑦⑩,15,16,Ｊシャイニングデイ, 66,太宰啓, 2.7, 52,  -3,   1, 9, 25.1,⑬⑫⑩,15,12,Ｎゴｰルドキャメロン, 62,丸山元, 2.5, 48,* -1, -21,14, 78.3,③③⑬
16,15,Ｈシｰイズエンジェル, 46,村田一, 5.7, 20,* -3, -39,11, 46.1,①②⑦,16, 8,Ｌマリアンヌシチｰ, 37,松田大, 3.9, 32,   7, -56,11, 44.6,③⑤⑧,16, 3,Ｌマキシムトパｰズ, 62,古川吉, 2.8, 54,  -6,   4,13, 97.1,⑮⑯⑯,16, 8, エムオｰネイチャ,---,伊藤工, 2.8, 46,  -5, -17,16,127.6,⑨⑬⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,
単勝:230円 複勝:05=150円 09=650円 03=210円 枠連:980円,,,,,,,,,,,,"単勝:1,890円 複勝:15=480円 06=160円 03=210円 枠連:600円",,,,,,,,,,,,"単勝:800円 複勝:09=270円 02=260円 10=230円 枠連:1,320円",,,,,,,,,,,,"単勝:1,980円 複勝:05=440円 01=200円 03=330円 枠連:1,890円",,,,,,,,,,,
"馬連:3,750円 ワイド:05-09=1,530円 03-05=580円 03-09=3,800円",,,,,,,,,,,,"馬連:3,030円 ワイド:06-15=1,090円 03-15=1,760円 03-06=430円",,,,,,,,,,,,"馬連:3,170円 ワイド:02-09=950円 09-10=930円 02-10=890円",,,,,,,,,,,,"馬連:10,750円 ワイド:01-05=1,760円 03-05=2,130円 05-07=3,710円",,,,,,,,,,,
"馬単:5,580円 3連複:11,610円 3連単:58,370円",,,,,,,,,,,,"馬単:7,570円 3連複:5,620円 3連単:44,050円",,,,,,,,,,,,"馬単:5,990円 3連複:6,780円 3連単:50,290円",,,,,,,,,,,,"馬単:21,600円 3連複:15,570円 3連単:117,730円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
