11年 5月15日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月15日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
15,13, ラオシャンロン,---,田中健,10.2,-57, -50, -47,11,115.6, ⑮⑮,15, 5,Ｇメイショウアｰチャ, 64,村田一, 2.9, 41,  -2, -12, 9, 55.2, ⑧⑨,15, 4,Ｌサクラシザｰズ, 69,古川吉, 2.0, 63,  -3,  11,12, 37.4,⑫⑭⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:3),,,,,,,,,,,
"単勝:270円 複勝:02=140円 10=3,260円 15=230円 枠連:5,330円",,,,,,,,,,,,単勝:250円 複勝:10=140円 08=170円 01=170円 枠連:620円,,,,,,,,,,,,"単勝:900円 複勝:07=410円 11=760円 14=230円 枠連:6,050円",,,,,,,,,,,,単勝:180円 複勝:10=110円 07=160円 05=150円 枠連:720円,,,,,,,,,,,
"馬連:26,040円 ワイド:02-10=7,970円 02-15=550円 10-15=11,900円",,,,,,,,,,,,馬連:700円 ワイド:08-10=330円 01-10=410円 01-08=440円,,,,,,,,,,,,"馬連:9,110円 ワイド:07-11=3,560円 07-14=1,340円 11-14=2,020円",,,,,,,,,,,,馬連:810円 ワイド:07-10=370円 05-10=260円 05-07=640円,,,,,,,,,,,
"馬単:35,220円 3連複:44,670円 3連単:247,360円",,,,,,,,,,,,"馬単:1,390円 3連複:1,400円 3連単:6,050円",,,,,,,,,,,,"馬単:19,340円 3連複:22,720円 3連単:150,570円",,,,,,,,,,,,"馬単:1,230円 3連複:1,300円 3連単:4,220円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
