11年 3月19日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 3月19日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
14,10,Ｋスリｰキティ, 39,田中勝, 1.9, 36, -18, -13,10, 58.6, ⑭⑮,14, 7,Ｎグランプリオｰジｰ, 41,山口勲, 4.0, 30,   0, -30,12,115.1, ③⑤,14, 9,Ｍミゲｰル, 64,川須栄, 2.4, 62,  -2,   4,16,212.2,⑩⑫⑭,14,16,Ｎロｰテレジｰナ, 62,伊藤工, 1.8, 61,  -1,  -2,13, 77.4,⑬⑭⑭
15,11,Ｈタイヨウパフュｰム, 46,田中博, 2.1, 37,  -7, -23,15,181.2, ⑦⑬,,,,,,,,,,,,,15,11,Ｌダイワソウル, 66,田中勝, 2.8, 58,  -1,  -2, 5,  9.5,⑪⑪⑫,15,10,Ｍプロスアンドコンズ, 64,長谷川, 2.1, 53,*  5, -21,12, 42.2,②③③
16,16, アイルビｰファイン,---,田辺裕, 2.1, 33, -30,  -3,12, 79.1, ⑯⑯,,,,,,,,,,,,,16, 6,Ｏジパングダマシイ, 62,北村友, 2.9, 55,   5, -13, 9, 31.3,③③④,16, 8,Ｐアラメダキング, 61,田中博, 2.4, 56,  -4,  -5,16,235.7,⑯⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,
単勝:520円 複勝:04=190円 02=430円 01=150円 枠連:990円,,,,,,,,,,,,単勝:870円 複勝:13=230円 11=140円 06=160円 枠連:930円,,,,,,,,,,,,"単勝:3,700円 複勝:05=560円 10=140円 03=290円 枠連:3,240円",,,,,,,,,,,,"単勝:2,280円 複勝:01=500円 05=300円 03=300円 枠連:960円",,,,,,,,,,,
"馬連:5,770円 ワイド:02-04=1,660円 01-04=510円 01-02=1,490円",,,,,,,,,,,,"馬連:1,350円 ワイド:11-13=480円 06-13=460円 06-11=320円",,,,,,,,,,,,"馬連:4,150円 ワイド:05-10=1,200円 03-05=3,230円 03-10=670円",,,,,,,,,,,,"馬連:8,790円 ワイド:01-05=1,530円 01-03=2,120円 03-05=1,440円",,,,,,,,,,,
"馬単:9,930円 3連複:8,270円 3連単:58,100円",,,,,,,,,,,,"馬単:4,080円 3連複:1,980円 3連単:18,140円",,,,,,,,,,,,"馬単:11,470円 3連複:10,680円 3連単:100,250円",,,,,,,,,,,,"馬単:15,770円 3連複:26,280円 3連単:193,220円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
