09年 4月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 4月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
14, 1, トウショウロペス,---,赤木高, 2.8, 38, -15,  -8,11,289.7, ⑩⑫,14, 1,Ｊオッキオディガット, 60,蛯名正, 3.2, 41,  -9, -16, 5, 11.9,⑭⑮⑮,,,,,,,,,,,,,14, 8,Ｍトｰホウグリｰン, 64,伊藤工, 1.7, 53,* -7,  -9,12, 62.2, ①②
15, 3,Ｍシンボリオナｰ, 25,北村宏, 3.5, 32, -18, -12, 9,129.3, ⑬⑮,15,11,Ｏカシノブシドｰ, 52,西田雄, 3.6, 36,* 11, -56,11, 78.1,③②③,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,
"単勝:4,190円 複勝:07=620円 12=120円 08=100円 枠連:160円",,,,,,,,,,,,"単勝:360円 複勝:06=140円 05=180円 13=130円 枠連:1,120円",,,,,,,,,,,,"単勝:210円 複勝:09=140円 08=570円 10=330円 枠連:2,550円",,,,,,,,,,,,単勝:640円 複勝:09=190円 01=120円 03=270円 枠連:470円,,,,,,,,,,,
"馬連:9,360円 ワイド:07-12=1,100円 07-08=710円 08-12=130円",,,,,,,,,,,,"馬連:1,090円 ワイド:05-06=360円 06-13=270円 05-13=430円",,,,,,,,,,,,"馬連:2,830円 ワイド:08-09=1,180円 09-10=900円 08-10=3,740円",,,,,,,,,,,,"馬連:640円 ワイド:01-09=270円 03-09=1,230円 01-03=440円",,,,,,,,,,,
"馬単:25,810円 3連複:1,490円 3連単:41,760円",,,,,,,,,,,,"馬単:2,010円 3連複:1,160円 3連単:6,920円",,,,,,,,,,,,"馬単:3,380円 3連複:13,650円 3連単:53,260円",,,,,,,,,,,,"馬単:1,600円 3連複:2,080円 3連単:11,070円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
