09年 9月 6日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 9月 6日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
15,12,Ｏホｰザンアテナ, 50,高山太, 1.8, 50,*  8, -26,15,396.1, ⑤⑦,15,18,Ｏラブリｰカｰル, 47,安藤光, 2.7, 46,  -2, -22,15,298.7,⑱⑱⑰,,,,,,,,,,,,,15, 7,Ｌワンダｰアサｰルト, 66,田中健, 4.3, 51,   3, -40,14,147.0,⑫⑯⑯
16,13,Ｐロングワイズ, 49,安藤光, 1.8, 47, -19,   0,17,421.2, ⑱⑱,16,14,Ｒマルサンマウジｰ, 44,中村将, 3.8, 39,*  8, -59,14,260.7,②④⑧,,,,,,,,,,,,,16, 6,Ｎエｰシンタウォｰズ, 60,佐藤友, 9.4,-18,   9, ---,15,200.8,①⑭⑮
17, 8,Ｎクリノニケ, 51,石橋守, 1.9, 45,  -9, -10,18,428.3, ⑮⑯,17,11,Ｇユウリョク, 57,太宰啓, 4.1, 35,  -2, -42, 7, 39.0,⑯⑰⑱,,,,,,,,,,,,,,,,,,,,,,,,
18,17,Ｑシルクシグナル, 41,高野容, 2.0, 42,  -7, -14,16,410.2, ⑭⑮,18,12,Ｉタイキユイマｰル, 54,福永祐, 4.8, 34,   6, -70, 3,  5.4,⑥⑥⑩,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:良(指数:0),,,,,,,,,,,
単勝:270円 複勝:16=140円 01=210円 10=230円 枠連:350円,,,,,,,,,,,,"単勝:250円 複勝:03=120円 05=240円 01=120円 枠連:1,430円",,,,,,,,,,,,"単勝:780円 複勝:13=250円 14=150円 10=320円 枠連:1,220円",,,,,,,,,,,,"単勝:290円 複勝:09=150円 16=330円 10=200円 枠連:1,530円",,,,,,,,,,,
"馬連:1,110円 ワイド:01-16=490円 10-16=400円 01-10=920円",,,,,,,,,,,,"馬連:1,570円 ワイド:03-05=550円 01-03=170円 01-05=530円",,,,,,,,,,,,"馬連:1,190円 ワイド:13-14=490円 10-13=1,590円 10-14=830円",,,,,,,,,,,,"馬連:2,780円 ワイド:09-16=810円 09-10=380円 10-16=1,380円",,,,,,,,,,,
"馬単:1,680円 3連複:2,350円 3連単:9,240円",,,,,,,,,,,,"馬単:2,050円 3連複:950円 3連単:6,320円",,,,,,,,,,,,"馬単:2,950円 3連複:5,210円 3連単:31,290円",,,,,,,,,,,,"馬単:4,190円 3連複:4,810円 3連単:25,910円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
