09年 2月14日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 2月14日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
14,16,Ｋチエノワ, 38,田中勝, 3.5, 37,  -1, -23,13,184.7, ⑬⑭,14, 4,Ｌジョウキゲン, 61,南田雅, 1.7, 61,  -8,*  6,15,347.2, ⑯⑯,14, 4,Ｅシュヴァルドｰル, 76,江田照, 1.5, 69,  -9,  13, 9, 42.0, ⑮⑮,14, 4,Ｏリバティｰプリント, 66,蛯名正, 2.8, 60,  11, -16,11, 29.7, ③③
15,14,Ｐマイネルブリュット, 23,松岡正, 4.1, 33,   2, -35,12,158.9, ④⑤,15, 9,Ｎコスモユウコリン, 60,石橋脩, 1.8, 59,   0,  -4,13,180.8, ⑪⑪,15,11,Ａロスペトリュス, 84,横山典, 1.6, 59,  -1,  -4, 1,  1.9, ⑤⑤,15, 7,Ｐアトラスシｰダｰ, 62,柴山雄, 3.3, 57,* 14, -23,16,120.2, ①①
16, 2,Ｊクニノテンジン, 39,丹内祐, 5.2, 27,  -3, -35,16,527.9, ⑮⑮,16, 1,Ｄチャｰミングオｰラ, 72,藤田伸, 2.7, 51,*  5, -20, 2,  6.6, ①①,,,,,,,,,,,,,16,16,Ｇアポインテッドボブ, 79,北村宏, 3.5, 54,* 13, -24, 8, 14.5, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,340円 複勝:13=180円 11=110円 07=160円 枠連:490円",,,,,,,,,,,,"単勝:180円 複勝:14=120円 16=1,470円 15=220円 枠連:680円",,,,,,,,,,,,"単勝:490円 複勝:02=200円 13=320円 03=1,240円 枠連:1,180円",,,,,,,,,,,,"単勝:680円 複勝:05=250円 08=270円 15=450円 枠連:1,340円",,,,,,,,,,,
馬連:520円 ワイド:11-13=250円 07-13=690円 07-11=190円,,,,,,,,,,,,"馬連:9,890円 ワイド:14-16=3,500円 14-15=380円 15-16=6,520円",,,,,,,,,,,,"馬連:1,760円 ワイド:02-13=660円 02-03=2,290円 03-13=4,650円",,,,,,,,,,,,"馬連:2,820円 ワイド:05-08=990円 05-15=2,150円 08-15=2,220円",,,,,,,,,,,
"馬単:2,150円 3連複:900円 3連単:9,520円",,,,,,,,,,,,"馬単:13,590円 3連複:21,260円 3連単:93,520円",,,,,,,,,,,,"馬単:3,080円 3連複:23,310円 3連単:82,450円",,,,,,,,,,,,"馬単:6,420円 3連複:16,040円 3連単:79,480円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
