09年 1月10日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 1月10日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,15, 9,Ｋアルｰリングライン, 62,芹沢純, 3.0, 53,  -9,   3,15,209.7,⑯⑯⑯,,,,,,,,,,,,,15, 5,Ｊヴィオレットステラ, 63,松田大, 1.7, 55,  10, -24, 8, 30.6, ⑤⑤
,,,,,,,,,,,,16,13,Ｆニシノロドリゲス, 70,千葉直, 3.4, 45,  -4, -10,11, 75.6,⑬⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:3),,,,,,,,,,,
"単勝:570円 複勝:10=200円 01=720円 06=160円 枠連:14,280円",,,,,,,,,,,,単勝:640円 複勝:06=200円 08=110円 04=140円 枠連:670円,,,,,,,,,,,,"単勝:590円 複勝:07=210円 14=560円 10=170円 枠連:1,360円",,,,,,,,,,,,"単勝:7,330円 複勝:15=1,240円 06=1,100円 07=280円 枠連:7,550円",,,,,,,,,,,
"馬連:11,580円 ワイド:01-10=2,510円 06-10=320円 01-06=2,850円",,,,,,,,,,,,馬連:710円 ワイド:06-08=320円 04-06=570円 04-08=180円,,,,,,,,,,,,"馬連:7,340円 ワイド:07-14=2,130円 07-10=550円 10-14=1,920円",,,,,,,,,,,,"馬連:70,780円 ワイド:06-15=13,680円 07-15=4,510円 06-07=3,000円",,,,,,,,,,,
"馬単:20,550円 3連複:11,070円 3連単:99,060円",,,,,,,,,,,,"馬単:1,720円 3連複:1,050円 3連単:8,020円",,,,,,,,,,,,"馬単:13,160円 3連複:12,280円 3連単:87,140円",,,,,,,,,,,,"馬単:174,910円 3連複:133,720円 3連単:1,181,260円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
