09年 2月14日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,09年 2月14日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  ダ1700m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
14, 2,Ｐワイルドキュｰト, 18,芹沢純, 2.4, 47, -25,   6,15,185.7,⑭⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,14,18,Ｐベタｰデイズ, 56,川島信, 1.4, 49, -13,  -5,15, 76.5, ⑯⑮
15,14,Ｏベニバナパｰク, 20,田中博, 2.5, 48, -27,   8,16,307.3,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,15, 6,Ｒラクエン, 48,嘉藤貴, 1.5, 47,  -9, -10,18,167.9, ⑩⑬
16,11,Ｎスプリングモロｰ, 21,二本柳, 2.8, 39, -22,  -5,14,174.1,⑮⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｋマッキｰビｰナス, 57,野元昭, 1.6, 48,  -4, -15,14, 64.9, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｏトウカイポプリ, 56,石橋守, 2.2, 39, -12, -17, 7, 21.5, ⑮⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,Ｌスプリングピット, 57,二本柳,13.0,-89, ---, -14,17,155.2, ⑱⑱
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,360円 複勝:01=390円 13=2,770円 05=740円 枠連:16,700円",,,,,,,,,,,,単勝:180円 複勝:01=110円 10=140円 02=210円 枠連:260円,,,,,,,,,,,,単勝:510円 複勝:02=160円 09=120円 08=240円 枠連:420円,,,,,,,,,,,,"単勝:720円 複勝:08=220円 15=190円 13=550円 枠連:1,140円",,,,,,,,,,,
"馬連:42,740円 ワイド:01-13=9,240円 01-05=3,380円 05-13=18,760円",,,,,,,,,,,,馬連:430円 ワイド:01-10=200円 01-02=290円 02-10=780円,,,,,,,,,,,,馬連:560円 ワイド:02-09=270円 02-08=480円 08-09=460円,,,,,,,,,,,,"馬連:1,390円 ワイド:08-15=480円 08-13=2,880円 13-15=1,980円",,,,,,,,,,,
"馬単:74,860円 3連複:236,800円 3連単:1,033,090円",,,,,,,,,,,,"馬単:590円 3連複:1,380円 3連単:4,040円",,,,,,,,,,,,"馬単:1,420円 3連複:1,610円 3連単:8,400円",,,,,,,,,,,,"馬単:3,140円 3連複:15,970円 3連単:84,780円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
