06年 3月18日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月18日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.4,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■ 7R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,,■10R  芝2000m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,
 9,16,Ｆマイネルタフティ, 36,中村将, 1.3, 33, -21,  -1, 9, 55.3,⑤⑤⑥, 9, 4,Ｇロｰレルエルドラド, 51,塚田祥, 1.0, 47, -14,   5, 5, 16.7,⑥⑭⑯, 9, 3,Ｆタマモブライト, 62,北村浩, 1.5, 54,  -9,   6, 5,  9.4,④⑤⑥, 9, 5,Ｈリトルブレイブ, 58,鮫島良, 1.0, 64,   1,   0, 9, 25.8,⑦⑥⑤
10,14,Ｍキクノスバル, 22,柴山雄, 1.8, 30, -18,  -7,12,107.8,③③④,10, 7,Ｊグレｰトカイウン, 49,石橋脩, 1.1, 50, -11,   4,10, 70.7,⑮⑭⑬,10, 4,Ｅクライストシチｰ, 62,田中克, 1.7, 48,  -9,   1,12, 44.6,②④④,10,12,Ｌカノヤバトルスタｰ, 48,武幸四, 1.1, 64,  -2,   6, 7, 17.9,⑬⑫⑫
11,10,Ｉスピｰドサクセス, 33,加藤士, 2.1, 29, -21,  -5,15,537.8,⑧⑧⑧,11, 6,Ｏヒカリアサヒ, 39,小林慎, 1.2, 49, -12,   4,15,397.3,⑫⑭⑬,11,13,Ｉシンボリタイガｰス, 61,村田一, 2.0, 50,  -9,   2, 9, 20.3,⑨⑦⑥,11, 1,Ｅマヤラブハｰト, 62,小林徹, 1.2, 60,   1,  -3, 8, 24.9,③⑥⑧
12, 8, マルブツファイタｰ,---,安藤光, 2.4, 27, -23,  -5,10, 71.5,⑭⑪⑪,12, 1,Ｌシロキタダンディｰ, 45,芹沢純, 1.6, 40,  -8, -11,11,104.0,②④④,12, 1,Ｈダイヤモンドプラド, 61,柴山雄, 2.9, 39,  -9,  -6, 2,  4.3,②⑦⑨,12,10,Ｃセタガヤフラッグ, 63,赤木高, 1.5, 58,*  2, -10, 6, 10.1,③④④
13, 3,Ｊメイショウシオカゼ, 27,上野翔, 2.5, 23, -24,  -7,13,112.2,⑭⑪⑪,13,15,Ｐゼンノファイタｰ, 34,田中克, 1.8, 35, -13, -10,16,425.6,⑯⑪⑩,13,14,Ｋシルクフィクサｰ, 58,吉田隼, 3.3, 35, -14,  -6,15,104.9,⑫⑫⑫,13, 6,Ｎエイシンハンニバル, 41,長谷川, 2.2, 53,  -5,  -3,13,121.5,⑪⑭⑭
14,15,Ｈシゲルドッポダカ, 34,河北通, 2.6, 27, -24,  -4,11,102.9,⑬⑮⑭,14, 3,Ｉマイネルパラシオ, 50,丹内祐, 2.0, 32, -12, -13, 7, 19.2,④⑪⑮,14, 9,Ｐアキノセイハ, 45,長谷川, 3.7, 36, -14,  -5,14,100.0,⑨⑭⑬,14,11,Ｐテンマクロカゲ, 29,安藤光, 2.3, 53,  -7,   0,15,403.6,⑭⑯⑯
15,11,Ｋコシズイッツ, 25,田嶋翔, 3.9, 10, -23, -19,16,830.2,⑨⑪⑭,15,16,Ｎテイエムエｰス, 40,菊地昇, 3.0, 18,  -8, -32,12,121.6,⑩④⑩,15,10,Ｏウォｰタｰゾラ, 50,中舘英, 4.9, 22, -14, -17,13, 87.7,⑥⑭⑮,15,14,Ｇコウエイグレｰト, 59,石橋脩, 2.5, 46,   2, -24,10, 31.4,⑧⑥⑧
16, 4, ゴｰルドステｰジ,---,畑端省, 4.3,  8, -24, -21,14,158.8,⑯⑮⑯,16, 2,Ｍシェセル, 41,吉田隼, 3.2, 13,* -8, -42,14,244.4,①①①,,,,,,,,,,,,,16,15,Ｍテイエムトッパズレ, 47,菊地昇, 2.6, 44,*  2, -27,14,180.3,③④⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:稍重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-2),,,,,,,,,,,
"単勝:1,800円 複勝:13=430円 12=180円 02=140円 枠連:3,760円",,,,,,,,,,,,単勝:740円 複勝:11=190円 10=150円 13=120円 枠連:690円,,,,,,,,,,,,"単勝:1,380円 複勝:08=420円 02=280円 06=250円 枠連:2,590円",,,,,,,,,,,,単勝:280円 複勝:16=140円 03=280円 08=810円 枠連:520円,,,,,,,,,,,
"馬連:4,150円 ワイド:12-13=1,170円 02-13=750円 02-12=310円",,,,,,,,,,,,"馬連:1,350円 ワイド:10-11=460円 11-13=370円 10-13=220円",,,,,,,,,,,,"馬連:5,910円 ワイド:02-08=1,160円 06-08=1,600円 02-06=1,070円",,,,,,,,,,,,"馬連:1,640円 ワイド:03-16=760円 08-16=1,520円 03-08=4,110円",,,,,,,,,,,
"馬単:10,000円 3連複:3,130円",,,,,,,,,,,,"馬単:3,090円 3連複:1,020円",,,,,,,,,,,,"馬単:12,780円 3連複:9,150円",,,,,,,,,,,,"馬単:2,510円 3連複:16,540円 3連単:54,030円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3.6,,,,,■ 5R  ダ1700m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■ 8R  芝1800m 4歳上500万(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,,■11R  芝1200m 4歳上1000万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三河特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｃワンダｰピュアティ, 57,塚田祥,, 60,*  5,  -7, 5, 11.6, ②②, 1,11,Ｅロｰリｰポｰリｰ, 62,柴山雄,, 64,   1,*  3, 2,  4.3,⑦⑤⑤, 1, 2,Ａファインセラ, 74,柴山雄,, 79,  -6,* 26, 1,  1.7,⑤④④, 1, 3,Ｇエｰティｰホｰオｰ, 77,田嶋翔,, 76, -12,* 23,12, 35.2, ⑦⑥
 2, 2,Ｆバンロｰゼ, 49,高野容, 0.0, 64,*  8,  -7, 6, 11.7, ①①, 2,10,Ｆネバｰエンディング, 61,上野翔, 0.1, 62,*  2,  -4, 1,  3.6,②②①, 2,11,Ｏマイネノビア, 54,上野翔, 0.5, 62,* -4,  10,14,105.1,②①①, 2, 7,Ｆダンツクインビｰ, 77,柴山雄, 0.0, 80,  -9,* 25, 1,  4.6, ⑦⑦
 3, 9,Ｅスズカアトラス, 51,芹沢純, 0.0, 62,*  5,  -4, 3,  6.4, ②③, 3, 6,Ｂシャイニングムｰン, 65,田辺裕, 0.1, 64,*  2,  -1, 8, 29.1,⑥④④, 3, 1,Ｆプライムナンバｰ, 66,鮫島良, 0.5, 68,  -9,  20, 6, 19.8,⑧⑦⑦, 3,15,Ｉコスモフォｰチュン, 74,藤岡佑, 0.0, 76,* -2,  17, 5,  9.3, ③③
 4,11,Ａドリｰムプランナｰ, 63,太宰啓, 0.1, 53, -16,*  8, 1,  2.4, ⑩⑨, 4, 3,Ｃメグミロマンス, 65,武幸四, 0.5, 61,  -3,*  4, 3,  5.0,⑫⑫⑩,16,16,Ｌシルクメガヒット, 57,中村将, 0.7, 59,* -4,   7, 3,  7.6,①①①, 4, 6,Ｈリッカバクシンオ, 76,石橋脩, 0.4, 66,* -1,   8, 2,  4.9, ①①
 5,10,Ｂアイノグレゴリｰ, 63,中舘英, 0.3, 55,  -1,  -3, 2,  3.1, ④④, 5, 7,Ａプルｰフオブラヴ, 68,鮫島良, 0.6, 57,*  3, -10, 7, 13.7,①①①, 4, 9,Ｂアミュレット, 71,高橋智, 0.8, 70, -10,* 23, 4, 10.8,⑫⑫⑫, 5, 1,Ｃタッソｰニｰ, 78,丹内祐, 0.5, 66, -15,  18,11, 29.3, ⑪⑨
 6, 7,Ｄシルククリムゾン, 55,赤木高, 0.5, 54,   0,  -7, 4,  9.1, ④④, 6, 9,Ｋホッカイラブリｰ, 54,石橋脩, 0.7, 60,  -1,   0,13,113.2,⑪⑪⑩, 5, 7,Ｃシｰサイドブリｰズ, 68,吉田隼, 0.8, 68, -14,* 25,11, 52.7,⑫⑬⑬, 6,12,Ｐパノラマビュｰティ, 62,中村将, 0.5, 68, -12,  18,14, 82.3, ⑩⑨
 7, 4,Ｇシゲルオオビケ, 47,中村将, 0.5, 49,  -3,  -7, 7, 57.6, ④⑥, 7,13,Ｇアジアン, 59,中村将, 0.7, 57,  -2,  -2, 9, 54.9,⑫⑨⑧, 6, 4,Ｇアインライツ, 65,武幸四, 0.8, 69,  -9,  22, 9, 47.4,⑨⑪⑩, 7, 5,Ｊチｰキｰガｰルズ, 73,芹沢純, 0.5, 62,* -1,   5,15, 98.0, ①①
 8, 3, アンクルマックス,---,佐久間, 1.0, 46,  -5,  -9,16,394.0, ⑦⑦, 8,12,Ｎメイショウベッサｰ, 46,芹沢純, 0.7, 59,   1,  -4,12,109.3,⑩⑤⑥, 7, 6,Ｈオンワｰドサマンサ, 62,二本柳, 1.0, 62,  -8,  16,16,192.1,⑨⑨⑩, 8, 9,Ｌナカヤマバスタｰ, 70,村田一, 0.5, 68,  -7,  14,13, 42.1, ④④
 9, 6,Ｋハバネロキャット, 27,村田一, 1.2, 37, -24,*  2,11,156.8, ⑬⑪, 9, 1,Ｄプリモレディ, 65,藤岡佑, 0.7, 59,  -4,*  4, 4,  6.9,⑯⑭⑬, 8, 5,Ｊヴァルパライソ, 61,村田一, 1.2, 57,  -6,   8, 5, 14.2,⑤④⑤, 9, 4,Ｂアンティｰクコイン, 79,赤木高, 0.5, 70, -15,* 22, 7, 10.3, ⑪⑫
10,16,Ｉグレｰトセイウン, 42,安藤光, 1.4, 40,  -8, -11, 8, 64.4, ⑧⑧,10, 5,Ｍマイディザｰト, 48,丹内祐, 1.1, 55,  -2,  -6,14,131.4,⑧⑨⑧, 9, 3,Ｉメジロテディベア, 62,芹沢純, 1.3, 54,* -3,   1,13, 99.4,③③③,10,14,Ｋレイズアンドコｰル, 72,吉田隼, 0.7, 60,  -9,   9,10, 28.8, ④④
11,14, マグマタイフｰン,---,吉田隼, 2.3, 17, -35,  -5,13,208.4, ⑮⑮,11, 2,Ｌダンスカｰニバル, 52,赤木高, 1.1, 55,   1,  -8,11, 63.7,④⑤⑦,10, 8,Ｋゴｰルドフォイル, 60,赤木高, 1.5, 58, -12,  16, 7, 27.0,⑮⑬⑬,11, 8,Ａエネルマオｰ, 79,小林徹, 0.9, 62, -18,  18, 4,  8.2, ⑭⑮
12, 5,Ｌフジマサプリンセス, 12,丹内祐, 2.4, 25, -12, -20,12,200.2, ⑨⑨,12, 4,Ｈエプソムデザイアｰ, 59,梶晃啓, 1.6, 52,  -4,  -4,10, 62.7,⑮⑮⑭,11,12,Ｎアルフォンシｰヌ, 55,西田雄, 1.5, 53,  -5,   4,10, 48.3,④④⑤,12,11,Ｄチリエｰジェ, 77,河北通, 1.0, 58,  -8,   8, 9, 18.1, ⑥⑦
13,12,Ｈエトワｰル, 43,船曳文, 2.5, 18, -24, -14,14,292.7, ⑫⑬,13,15,Ｉスタｰピアス, 58,長谷川, 2.1, 48,*  4, -22, 6, 11.7,②②③,12,14,Ｅレディキルシェ, 67,藤岡佑, 1.7, 53,  -8,   6, 2,  6.7,⑨⑨⑧,13,16,Ｍトｰワユメジ, 68,橋本美, 1.0, 56, -11,   8, 8, 17.7, ⑦⑨
14, 8, ブライトサｰクル,---,石橋脩, 2.9, 10, -40,  -5, 9, 67.5, ⑯⑯,14, 8,Ｏアイファｰロｰラｰ, 43,西田雄, 2.8, 42,  -3, -17,15,298.0,⑧⑫⑭,13,15,Ｄシルキｰパフュｰム, 68,塚田祥, 2.2, 39,  -9,  -6, 8, 28.7,⑭⑦⑧,14,10,Ｎサララ, 68,鹿戸雄, 1.5, 48, -18,   6, 6, 10.3, ⑭⑬
15,13, シゲルナリユキガイ,---,上野翔, 3.0, 13, -22, -20,10,136.9, ⑪⑫,15,14,Ｐエンジェルリｰズン, 34,田中博, 2.9, 40,  -8, -13,16,374.6,⑭⑯⑯,14,10,Ｍフミノシンデレラ, 57,小林徹, 2.3, 47, -13,   7,12, 64.9,⑯⑯⑮,15,13,Ｅグレイシアブルｰ, 77,長谷川, 1.5, 48, -13,   5, 3,  6.5, ⑪⑬
16,15,Ｊジｰティｰホノカ, 33,菊地昇, 3.3, 10, -27, -18,15,361.5, ⑭⑭,16,16,Ｊマコトジョワイユｰ, 58,中舘英, 3.8, 33,   0, -33, 5,  8.0,④⑤⑩,15,13,Ｐセイウンクレナイ, 42,中舘英, 2.7, 39, -11,  -2,15,115.1,⑤⑬⑮,16, 2,Ｏパｰプルタロｰ, 66,二本柳, 9.1, 9.1---, -24, ---,16,240.8, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:稍重(指数:-2),,,,,,,,,,,
"単勝:1,160円 複勝:01=330円 02=390円 09=320円 枠連:3,640円",,,,,,,,,,,,単勝:430円 複勝:11=200円 10=140円 06=380円 枠連:670円,,,,,,,,,,,,"単勝:170円 複勝:02=120円 11=1,240円 01=360円 枠連:2,890円",,,,,,,,,,,,"単勝:3,520円 複勝:03=680円 07=190円 15=330円 枠連:1,330円",,,,,,,,,,,
"馬連:3,450円 ワイド:01-02=900円 01-09=1,230円 02-09=1,050円",,,,,,,,,,,,"馬連:750円 ワイド:10-11=320円 06-11=1,430円 06-10=1,690円",,,,,,,,,,,,"馬連:7,820円 ワイド:02-11=2,670円 01-02=740円 01-11=10,180円",,,,,,,,,,,,"馬連:9,710円 ワイド:03-07=3,330円 03-15=6,690円 07-15=980円",,,,,,,,,,,
"馬単:7,040円 3連複:8,220円",,,,,,,,,,,,"馬単:1,630円 3連複:7,150円",,,,,,,,,,,,"馬単:11,670円 3連複:26,900円",,,,,,,,,,,,"馬単:24,810円 3連複:24,700円 3連単:255,920円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■ 6R  ダ1000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■ 9R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■12R  芝2500m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｃロングエンパイヤ, 54,河北通,, 62, -12,*  9, 4,  7.6,⑩⑥③, 1,16,Ａタイキエンデバｰ, 78,田中博,, 69,   3,*  4, 1,  1.8, ④③, 1, 1,Ａチアズアビリティｰ, 70,鮫島良,, 65,  -6,* 10, 1,  1.9,④④④, 1,15,Ｌオナｰチェイサｰ, 62,中舘英,, 74,* -3,* 19, 4,  6.2,①①①
 2,10,Ｂクレヨンルｰジュ, 54,中舘英, 0.2, 54,*-10,*  2, 1,  2.1,①①①, 2,14,Ｆキシュウマドンナ, 59,中舘英, 0.1, 73,*  9,   2, 7, 27.7, ①①, 2,12,Ｃアグネスクラウン, 65,藤岡佑, 0.7, 61,  -7,*  8, 3,  5.1,⑪⑦⑥, 2, 3,Ｇテイエムサッカｰ, 64,太宰啓, 0.9, 63,* -4,  10, 3,  5.6,④④⑤
 3,13,Ａエイシンサットン, 55,藤岡佑, 0.7, 47,* -9,  -3, 2,  5.2,①①①, 3,12,Ｅキマグレ, 63,藤岡佑, 0.2, 72,*  9,   1, 3,  5.1, ①①, 3, 3,Ｆライジングハｰト, 62,塚田祥, 0.8, 54,* -5,  -1, 9, 50.8,③①①, 3, 2,Ｂダンツトレジャｰ, 71,野元昭, 0.9, 63,* -4,  10, 2,  4.3,④④③
 4, 9,Ｊスプリングダイアン, 44,柴山雄, 1.3, 43, -13,  -3, 7, 19.6,⑤⑥⑥, 4, 7,Ｄブルｰベレッタ, 64,赤木高, 0.3, 69,   4,   3, 2,  4.8, ④③, 4, 7,Ｋコンフリクト, 55,水出大, 0.8, 54,* -4,  -1, 4,  9.5,①①①, 4, 4,Ｊワンダフルキャスト, 63,藤岡佑, 1.1, 61,  -6,  10, 5, 13.9,⑦⑦⑥
 5, 6,Ｅアイファｰドラゴン, 50,西田雄, 1.3, 44, -13,  -2, 8, 33.8,⑧⑨⑨, 5, 5,Ｃゴｰルドイモン, 65,太宰啓, 0.3, 66,  -2,*  7, 4, 12.4, ⑨⑨, 5,10,Ｂリｰジェントゲスト, 69,柴山雄, 0.9, 58,  -6,   4, 2,  5.1,⑤④④, 5, 8,Ｆドリｰムパｰトナｰ, 66,高橋智, 1.2, 60,  -5,   9, 1,  3.1,⑨⑦⑧
 6, 5,Ｌロｰドオブワン, 38,吉田隼, 1.3, 42, -15,  -3,15,455.2,⑧⑩⑨, 6, 2,Ｇウメノレイメイ, 59,石橋脩, 0.3, 68,   3,   4, 8, 50.0, ⑥⑥, 6, 9,Ｄメイショウチャチャ, 64,上野翔, 1.0, 58, -10,*  7,10, 62.2,⑫⑪⑩, 6,12,Ｅストライカｰシチｰ, 66,石橋脩, 1.2, 65,  -7,* 15,14, 66.0,⑭⑬⑪
 7, 4,Ｆギャラクシｰキッド, 50,高山太, 1.4, 46, -15,   1, 5, 10.0,⑩⑫⑪, 7,10,Ｋヤマニンペルセウス, 54,二本柳, 0.8, 60,  -5,   4,10, 77.9, ⑭⑬, 7, 4,Ｌストロｰズティック, 52,橋本美, 1.1, 57,  -6,   4, 5, 10.9,⑦⑦⑥, 7, 7,Ｄカネマサスピｰディ, 67,須貝尚, 1.4, 57,  -5,   6,11, 50.6,⑦⑦⑥
 8,11,Ｄカザックシチｰ, 52,佐藤聖, 1.5, 38, -14,  -7, 6, 16.4,④⑥⑥, 8,13,Ｏヨシブリザｰド, 43,田辺裕, 1.0, 57,  -2,   0,15,545.9, ⑨⑨, 8, 2,Ｈヨシリマｰカブル, 59,村田一, 1.3, 59, -10,*  9,15,326.4,⑮⑭⑩, 8, 1,Ｍグリッタｰロック, 57,安藤光, 1.5, 53,* -3,  -2, 9, 27.4,②②②
 9, 8, ジンデンバリュｰ,---,丹内祐, 1.9, 39, -18,  -2,14,378.2,⑬⑭⑭, 9, 3,Ｉフジノシノプシス, 58,北村浩, 1.0, 62,*  7,  -6, 6, 23.4, ③③, 9, 5,Ｎマダムアルウェン, 48,中村将, 1.7, 47,  -8,  -2,11, 85.9,⑦⑦⑨, 9,14,Ｋダブリンフォレスト, 63,小林徹, 1.7, 52,  -5,   1,10, 42.4,⑨⑦⑧
10,15,Ｇブルｰマタドｰル, 47,鮫島良, 2.1, 35, -17,  -7, 9, 54.3,⑬⑬⑬,10, 1,Ｊミヨノドリｰム, 56,鹿戸雄, 1.0, 54, -14,*  7, 9, 56.9, ⑯⑮,10,11,Ｇビッグトワイニング, 61,高山太, 1.9, 49,  -8,  -2, 8, 45.6,⑦⑩⑩,10, 9,Ｎホワイトドラゴン, 56,芹沢純, 1.9, 47,* -3,  -8,16,174.3,②②③
11, 2,Ｈダノンバディ, 46,小島太, 2.1, 31, -12, -15, 3,  7.1,①③③,11, 8,Ｐセイウンゲイル, 42,加藤士, 1.1, 57,   1,  -3,16,571.4, ⑧⑧,11, 6,Ｊダイワケベック, 56,嘉藤貴, 1.9, 48,  -6,  -5,12, 93.1,⑤⑥⑥,11, 6,Ｏフィルハｰモニｰ, 53,田嶋翔, 2.0, 54,  -8,   6,15,135.7,⑬⑯⑮
12, 7,Ｉドノバンシチｰ, 45,赤木高, 2.3, 32, -11, -15,10, 55.7,⑩⑤⑥,12,11,Ｈスワヤマダンディ, 58,船曳文, 1.1, 52,  -4,  -3,13,153.9, ⑨⑪,12,13,Ｅサザｰランドシチｰ, 63,丹内祐, 1.9, 43,* -4, -11,13,144.8,②①③,12,13,Ａタニノレガｰロ, 71,田中克, 2.3, 49,  -7,   0, 7, 21.6,⑯⑮⑮
