06年11月11日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年11月11日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■ 4R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,,■ 7R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,
15, 7,Ｍレオヴァｰサス, 46,高野和, 5.9, 33,  -7, -28,13,225.2,⑪⑮⑮,15,13,Ｇシャコｰサクセス, 59,スボリ, 5.7, 30,   1, -41, 5, 14.7,②⑦⑭,15, 9,Ｉパレスワｰルド, 58,田嶋翔, 1.6, 47,   3, -10, 6, 17.1, ⑥⑧,15,14,Ｐフジタカペトラ, 57,野元昭, 1.9, 50,  -2,  -3,16,182.1, ⑭⑮
16,10,Ｐリュウミラクル, 15,吉田隼, 7.1, 31,  -6, -40,14,248.9,③⑭⑮,,,,,,,,,,,,,16,12,Ｏヒットニｰロクニｰ, 47,西田雄, 1.8, 46,  -4,  -6,16,286.5, ⑩⑫,16, 9,Ｍノｰモアクライ, 62,津村明, 2.2, 54,* 13, -20,13, 49.5, ①⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:重(指数:8),,,,,,,,,,,
単勝:290円 複勝:15=110円 06=140円 03=140円 枠連:450円,,,,,,,,,,,,単勝:240円 複勝:10=130円 14=160円 09=420円 枠連:440円,,,,,,,,,,,,単勝:190円 複勝:14=130円 01=270円 16=180円 枠連:380円,,,,,,,,,,,,単勝:470円 複勝:07=190円 11=200円 12=610円 枠連:860円,,,,,,,,,,,
馬連:470円 ワイド:06-15=230円 03-15=190円 03-06=340円,,,,,,,,,,,,"馬連:450円 ワイド:10-14=180円 09-10=770円 09-14=1,200円",,,,,,,,,,,,"馬連:950円 ワイド:01-14=450円 14-16=220円 01-16=1,120円",,,,,,,,,,,,"馬連:1,460円 ワイド:07-11=680円 07-12=2,500円 11-12=1,780円",,,,,,,,,,,
"馬単:1,210円 3連複:670円",,,,,,,,,,,,"馬単:850円 3連複:2,930円",,,,,,,,,,,,"馬単:1,400円 3連複:1,940円 3連単:6,550円",,,,,,,,,,,,"馬単:3,420円 3連複:12,080円 3連単:65,330円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
