06年 3月19日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月19日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.3,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,,■ 7R  ダ1000m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■10R  芝1200m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,
15,13, タｰフダンサｰ,---,村田一, 2.9, 12, -17, -25,15,246.6, ⑮⑮,15, 1,Ｅカガヤケラビット, 65,大野拓, 3.9, 34,   7, -43,10, 48.9,①⑤⑧,15, 5,Ｅトｰセンリッジ, 65,村田一, 2.2, 47,  11, -38,15,124.3,⑪⑭⑬,15, 1,Ｍリキアイチャンプ, 64,角田晃, 2.4, 63,   4,  -2,13, 57.7,⑭⑭⑭
16, 3,Ｌユウキオペラオｰ, 24,鮫島良, 3.1,  4, -19, -30,13,150.3, ⑮⑯,,,,,,,,,,,,,16, 9,Ｊロｰレルデフィｰ, 62,黛弘人, 3.2, 33,   4, -43,11, 47.0,⑯⑯⑯,16, 7,Ｎアサカユウジｰン, 63,岩部純, 2.8, 59,   3,  -5,16,205.7,⑮⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:重(指数:-7),,,,,,,,,,,
"単勝:1,200円 複勝:04=320円 06=180円 14=4,980円 枠連:830円",,,,,,,,,,,,単勝:520円 複勝:05=190円 06=120円 07=710円 枠連:530円,,,,,,,,,,,,単勝:240円 複勝:03=140円 11=200円 16=240円 枠連:420円,,,,,,,,,,,,"単勝:1,070円 複勝:15=350円 10=130円 04=310円 枠連:1,650円",,,,,,,,,,,
"馬連:2,190円 ワイド:04-06=830円 04-14=21,780円 06-14=9,240円",,,,,,,,,,,,"馬連:620円 ワイド:05-06=280円 05-07=3,160円 06-07=1,450円",,,,,,,,,,,,"馬連:1,160円 ワイド:03-11=510円 03-16=590円 11-16=1,390円",,,,,,,,,,,,"馬連:2,090円 ワイド:10-15=940円 04-15=3,290円 04-10=790円",,,,,,,,,,,
"馬単:5,410円 3連複:149,810円",,,,,,,,,,,,"馬単:1,470円 3連複:6,080円",,,,,,,,,,,,"馬単:1,870円 3連複:3,650円 3連単:13,140円",,,,,,,,,,,,"馬単:5,200円 3連複:8,170円 3連単:50,100円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
