14年11月15日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年11月15日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ2100m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1600m 3歳上1600万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
15, 5,Ｌディｰプクィック, 41,古川吉, 6.7, 21,  -1, -56,10,171.8, ⑦⑦,,,,,,,,,,,,,15,14,Ｌウリボｰ, 59,内田博, 4.2, 41,   2, -26,10, 37.8, ⑧⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｍコｰリンバロック, 55,松田大, 4.3, 40,   2, -26,15,127.9, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,
単勝:110円 複勝:07=110円 12=180円 09=630円 枠連:190円,,,,,,,,,,,,"単勝:260円 複勝:11=130円 10=1,150円 06=160円 枠連:9,610円",,,,,,,,,,,,"単勝:290円 複勝:15=140円 09=490円 05=300円 枠連:1,280円",,,,,,,,,,,,単勝:300円 複勝:03=150円 02=170円 06=280円 枠連:730円,,,,,,,,,,,
"馬連:540円 ワイド:07-12=280円 07-09=1,100円 09-12=4,630円",,,,,,,,,,,,"馬連:10,730円 ワイド:10-11=2,900円 06-11=230円 06-10=4,130円",,,,,,,,,,,,"馬連:2,770円 ワイド:09-15=1,090円 05-15=780円 05-09=2,990円",,,,,,,,,,,,馬連:700円 ワイド:02-03=390円 03-06=690円 02-06=790円,,,,,,,,,,,
"馬単:610円 3連複:4,960円 3連単:10,170円",,,,,,,,,,,,"馬単:15,060円 3連複:14,240円 3連単:74,770円",,,,,,,,,,,,"馬単:4,370円 3連複:10,450円 3連単:42,450円",,,,,,,,,,,,"馬単:1,260円 3連複:2,090円 3連単:7,780円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
