14年 5月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
14, 8,Ｑダｰクビア, 23,柴山雄, 1.3, 39,  -8,  -8,17,329.9, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｍカピオラニパレス, 74,吉田隼, 2.6, 65,* 15, -18,11, 45.1, ②②
15,17,Ｐコスモアメシスト, 34,柴田大, 1.4, 40,   3, -22,14,208.4, ⑨⑧,,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｐチャンピオンヤマト, 70,村田一, 3.9, 57,  13, -27,15,257.2, ③④
16, 7,Ｋクラウンイヴ, 45,三浦皇, 1.6, 37,  -1, -19,11,102.4, ⑫⑬,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｎタイセイワイルド, 73,柴田大, 4.2, 55,  12, -27,14,214.2, ⑦⑦
17,10,Ｍナスセンプウ, 44,吉田隼, 2.0, 33, -10, -12,18,379.4, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 5,Ｏミラクルモトヒメ, 40,大野拓, 3.3, 20,*  8, -54, 9, 63.1, ①②,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,
"単勝:1,420円 複勝:02=470円 12=330円 06=300円 枠連:1,640円",,,,,,,,,,,,"単勝:1,220円 複勝:02=360円 03=240円 10=200円 枠連:4,100円",,,,,,,,,,,,単勝:390円 複勝:06=190円 10=320円 04=440円 枠連:570円,,,,,,,,,,,,"単勝:230円 複勝:09=140円 10=260円 12=330円 枠連:1,070円",,,,,,,,,,,
"馬連:7,050円 ワイド:02-12=1,850円 02-06=1,590円 06-12=1,170円",,,,,,,,,,,,"馬連:3,500円 ワイド:02-03=820円 02-10=1,110円 03-10=790円",,,,,,,,,,,,"馬連:2,610円 ワイド:06-10=860円 04-06=1,070円 04-10=2,290円",,,,,,,,,,,,"馬連:1,030円 ワイド:09-10=450円 09-12=610円 10-12=1,360円",,,,,,,,,,,
"馬単:13,410円 3連複:13,290円 3連単:102,720円",,,,,,,,,,,,"馬単:7,400円 3連複:6,760円 3連単:51,370円",,,,,,,,,,,,"馬単:3,380円 3連複:9,570円 3連単:39,150円",,,,,,,,,,,,"馬単:1,350円 3連複:3,360円 3連単:11,260円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
