14年12月27日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年12月27日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 7R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
15,16,Ｈスｰパｰノヴァ, 56,藤岡佑, 2.8, 43, -14,  -6, 8, 17.7, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｊタツストロング, 72,田辺裕, 1.0, 66, -21,  13, 5, 13.1, ⑬⑬
16,10,Ｍタガノアラシ, 48,幸英明, 3.8, 35,* -4, -28,10, 20.1, ②⑤,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｏロｰドストｰム, 60,鮫島良, 1.3, 65, -21,   9,16,254.7, ⑯⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:3),,,,,,,,,,,
単勝:790円 複勝:02=250円 12=330円 03=380円 枠連:590円,,,,,,,,,,,,"単勝:14,250円 複勝:06=1,820円 02=350円 05=320円 枠連:17,390円",,,,,,,,,,,,"単勝:410円 複勝:07=150円 04=420円 12=140円 枠連:4,790円",,,,,,,,,,,,"単勝:740円 複勝:02=230円 15=170円 08=130円 枠連:1,330円",,,,,,,,,,,
"馬連:4,120円 ワイド:02-12=1,260円 02-03=1,210円 03-12=2,380円",,,,,,,,,,,,"馬連:33,840円 ワイド:02-06=7,810円 05-06=9,820円 02-05=1,040円",,,,,,,,,,,,"馬連:5,080円 ワイド:04-07=1,390円 07-12=290円 04-12=1,380円",,,,,,,,,,,,"馬連:3,110円 ワイド:02-15=1,060円 02-08=460円 08-15=310円",,,,,,,,,,,
"馬単:7,590円 3連複:15,460円 3連単:84,040円",,,,,,,,,,,,"馬単:128,110円 3連複:117,570円 3連単:1,048,090円",,,,,,,,,,,,"馬単:8,010円 3連複:4,410円 3連単:34,130円",,,,,,,,,,,,"馬単:6,760円 3連複:2,040円 3連単:17,950円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
