14年 5月25日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月25日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
13,12,Ｌラッシュレイン, 46,柴田未, 3.2, 40,  -6, -11,15,471.0, ⑬⑬,13,14,Ｍプリュヴィオｰズ, 56,二本柳, 1.0, 61,  -9,   2,14,347.2, ⑯⑯,,,,,,,,,,,,,13, 6,Ｎコウジョウ, 76,松岡正, 2.6, 68,  10,  -5,11, 64.8,⑫⑬⑬
14,13,Ｍキョウエイボス, 45,井上敏, 3.9, 33,  -4, -21,14,438.6, ⑦⑪,14, 5,Ｉライクアラヴァｰ, 62,嘉藤貴, 1.1, 57,*  2, -18,16,406.5, ①①,,,,,,,,,,,,,14,16,Ｋセイカフォルテ, 81,柴田大, 2.8, 68,  12, -11,14, 94.6,⑩④⑥
15, 2,Ｎルミナスハｰト, 36,川島信, 5.2, 25,  -7, -27,13,391.1, ⑭⑭,15,16,Ｎカンタベリｰマｰチ, 55,川島信, 1.2, 57,   0, -17,15,399.3, ⑥⑥,,,,,,,,,,,,,15, 1,Ｈメタギャラクシｰ, 83,田中勝, 5.6, 52,* 13, -38,12, 66.6,①①①
,,,,,,,,,,,,16, 9,Ｐラララ, 46,岩部純, 1.7, 52,  -9,  -9,13,311.3, ⑭⑮,,,,,,,,,,,,,16, 8,Ｏユジェニックブルｰ, 76,横山和, 7.4, 45,   9, -44,16,188.3,⑥⑩⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,
"単勝:1,060円 複勝:05=350円 08=970円 15=200円 枠連:880円",,,,,,,,,,,,"単勝:410円 複勝:11=200円 08=510円 04=640円 枠連:1,400円",,,,,,,,,,,,"単勝:210円 複勝:09=120円 04=320円 07=200円 枠連:2,150円",,,,,,,,,,,,"単勝:750円 複勝:15=280円 02=450円 05=1,600円 枠連:3,360円",,,,,,,,,,,
"馬連:16,530円 ワイド:05-08=4,700円 05-15=1,180円 08-15=3,390円",,,,,,,,,,,,"馬連:4,670円 ワイド:08-11=1,500円 04-11=2,270円 04-08=3,270円",,,,,,,,,,,,"馬連:1,540円 ワイド:04-09=570円 07-09=360円 04-07=1,310円",,,,,,,,,,,,"馬連:3,660円 ワイド:02-15=1,330円 05-15=6,350円 02-05=9,450円",,,,,,,,,,,
"馬単:28,950円 3連複:29,000円 3連単:160,120円",,,,,,,,,,,,"馬単:7,420円 3連複:26,720円 3連単:112,700円",,,,,,,,,,,,"馬単:2,360円 3連複:3,980円 3連単:16,590円",,,,,,,,,,,,"馬単:6,810円 3連複:84,890円 3連単:458,860円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
