14年 5月25日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,14年 5月25日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2890m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
 9,13,Ｉアリュｰジョン, 44,荻野琢, 1.3, 52,   1, -10, 9, 53.7, ⑩⑩, 9, 7, コスモカンタｰビレ,,大江原,192.2,,,, 8, 25.4,⑪⑫⑩, 9,10,Ｂスｰパｰアｰス, 70,黛弘人, 0.4, 61,   7,  -6, 3,  5.9, ⑥⑦, 9,15,Ｌスティルレｰベン, 66,原田和, 0.6, 68,   2,   7,15,155.7,⑪⑪⑩
10,14,Ｈマルカシグナス, 57,川須栄, 1.4, 54,   3, -11, 2,  4.4, ⑧⑨,10, 6, シンボリボルドｰ,,鈴木慶,194.2,,,,11, 77.3,⑬⑬⑬,10,15,Ｐスピｰディユウマ, 57,柴田善, 0.4, 63,   7,  -5,10, 23.8, ⑩⑨,10,11,Ｂジュｰヴルエｰル, 75,松田大, 0.6, 66,   3,   2, 3,  7.9,④⑤⑥
11,12,Ｆノスタルジック, 61,津村明, 1.6, 51,   6, -17, 8, 22.1, ⑥⑥,11,10, ネフライト,,江田勇,194.2,,,,13,157.0,⑩⑧⑨,11, 8,Ｎアメｰジングムｰン, 58,松田大, 0.5, 60,   4,  -4,12, 25.5, ⑫⑫,11, 1,Ｄテンカイチ, 73,村田一, 0.8, 68,   1,   9,11, 54.0,⑭⑬⑬
12,15, エントリｰアゲン,---,伴啓太, 1.6, 48, -11,* -1,15,200.0, ⑭⑭,12, 9, タカラプリンス,,横山義,195.8,,,, 6, 23.2,⑨⑪⑪,12, 4,Ｋリオグランデ, 63,柴山雄, 0.5, 60,   4,  -3,14, 38.7, ⑪⑩,12, 6,Ｈエルヴィスバロｰズ, 69,高倉稜, 1.0, 65,  -1,   7,10, 45.5,⑮⑭⑭
13, 2,Ｋグァバベリｰニ, 42,岩崎翼, 1.7, 48,  -5,  -7,14,186.7, ⑫⑬,13, 3, ブラックシャリオ,,黒岩悠,197.2,,,, 9, 46.0,⑦⑩⑫,13, 9,Ｃダイワカリエンテ, 69,丸田恭, 0.6, 58,   4,  -5,11, 24.3, ⑬⑬,13,14,Ｋメイラｰド, 68,中舘英, 1.0, 66,  -1,   7,14,128.5,⑬⑮⑮
14, 7,Ｊヴァンクレメンツ, 42,木幡初, 2.9, 40,   7, -29,11,108.1, ⑤⑤,,,,,,,,,,,,,14,16,Ｍリルバニヤン, 60,長岡禎, 0.8, 57,   7, -11,13, 30.2, ⑦⑧,14, 4,Ｏツクバインドラ, 57,黛弘人, 1.8, 56,   0,  -8, 9, 40.2,⑫⑩⑪
15,10,Ｌサトノプロシオン, 34,杉原誠,12.2,-73, -48, -60,13,177.2, ⑮⑮,,,,,,,,,,,,,15,13,Ｌアラカメジョウ, 63,津村明, 0.9, 57,   9, -15, 5, 13.0, ④④,15, 7,Ｇシャイボｰイ, 70,川須栄, 2.4, 50,   0, -15,13,126.0,⑨⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｏアサクサウタヒメ, 58,杉原誠, 1.2, 55,* 12, -23,16,189.9, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:3),,,,,,,,,,,
"単勝:620円 複勝:04=190円 05=260円 11=200円 枠連:1,290円",,,,,,,,,,,,単勝:220円 複勝:11=140円 01=230円 02=400円 枠連:990円,,,,,,,,,,,,単勝:390円 複勝:05=200円 01=390円 07=560円 枠連:620円,,,,,,,,,,,,"単勝:2,960円 複勝:10=600円 03=110円 12=160円 枠連:580円",,,,,,,,,,,
"馬連:1,680円 ワイド:04-05=620円 04-11=590円 05-11=720円",,,,,,,,,,,,"馬連:1,200円 ワイド:01-11=410円 02-11=1,220円 01-02=1,500円",,,,,,,,,,,,"馬連:2,730円 ワイド:01-05=1,160円 05-07=1,370円 01-07=3,360円",,,,,,,,,,,,"馬連:3,450円 ワイド:03-10=1,070円 10-12=2,930円 03-12=250円",,,,,,,,,,,
"馬単:3,400円 3連複:3,530円 3連単:19,400円",,,,,,,,,,,,"馬単:1,500円 3連複:5,550円 3連単:17,530円",,,,,,,,,,,,"馬単:4,750円 3連複:15,180円 3連単:62,010円",,,,,,,,,,,,"馬単:9,310円 3連複:7,180円 3連単:66,230円",,,,,,,,,,,
■ 2R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1000m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,韋駄天ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｉヒルノマテｰラ, 51,松田大,, 69,   1,   0, 4,  7.7, ⑦⑦, 1,13,Ｃハドソンヤｰド, 62,松若風,, 67,*  4,  -3, 5,  9.0,②②②, 1, 1,Ｂカｰバ, 72,城戸義,, 74,   7,   2, 1,  3.0, ④④, 1, 3,Ｈセイコｰライコウ, 81,柴田善,, 85,   3,* 12, 2,  6.3,   
 2, 9, センセｰション,---,川須栄, 0.2, 67,  -7,* 12,10, 32.6, ⑭⑬, 2, 9,Ａライトパｰプル, 64,木幡初, 0.3, 67,  -3,*  8, 4,  7.0,⑨⑩⑦, 2, 6,Ｌレッドカチュｰシャ, 62,石川裕, 0.2, 72,   4,*  3, 5, 12.1, ⑦⑨, 2,10,Ｃフォｰエバｰマｰク, 83,村田一, 0.2, 81,* 11,   4, 1,  3.1,   
 3, 5,Ｂハッピｰセｰラｰ, 62,伊藤工, 0.4, 65,  -6,*  6, 6,  9.6, ⑩⑩, 3,16,Ｄテイエムリキオｰ, 62,菱田裕, 0.6, 66,  -4,*  5, 1,  3.6,⑩⑨⑩, 3, 9,Ｅエｰシングルｰオン, 71,小崎綾, 0.4, 68,*  9, -11, 7, 16.2, ③③, 3,14,Ｂアｰスソニック, 85,田中博, 0.2, 81,   4,   8, 5,  7.6,   
 4, 2,Ｊベストギフト, 51,西田雄, 0.7, 60,   1, -10,11, 56.2, ⑥⑥, 4, 5,Ｊトレジャｰマップ, 52,松田大, 0.7, 63,  -2,   1, 6,  9.9,⑧⑦⑨, 4,12,Ｄレッドシェリフ, 71,松若風, 0.4, 70,   7,  -4, 2,  4.6, ⑤⑤, 4, 2,Ｉデュアルスウォｰド, 78,杉原誠, 0.4, 80,  -5,* 12, 8, 22.8,   
 5,16,Ａプリンセスアスク, 62,岩崎翼, 0.7, 59,*  2, -13, 1,  3.1, ④③, 5, 8,Ｂシｰクレットパス, 63,吉田隼, 0.7, 59,*  5, -16, 2,  4.9,①①①, 5, 7,Ｊノアミラクル, 66,原田和, 0.4, 70,   4,   1,11, 38.6, ⑥⑧, 5, 1,Ｋアンゲネｰム, 75,丸田恭, 0.5, 76,  -5,* 11, 7, 14.5,   
 6,11,Ｅジェイケイカルミア, 59,柴田善, 1.1, 58,  -4,  -7, 3,  6.7, ⑨⑨, 6, 4,Ｉニシノチャステティ, 56,村田一, 1.0, 57,*  3, -16,12, 55.9,④③③, 6, 4,Ｃスマッシュスマイル, 71,嶋田純, 0.6, 70,   0,*  8, 4,  7.4, ⑭⑮, 6, 7,Ａブルｰデジャブ, 88,柴山雄, 0.5, 76,   7,   2, 6, 13.6,   
 7,12,Ｃラブコｰル, 61,石川裕, 1.1, 55,*  2, -19, 5,  7.8, ⑤④, 7,10,Ｈコスモスミレ, 57,高倉稜, 1.0, 63,  -6,*  7, 9, 36.8,⑮⑮⑮, 7, 3,Ｇコスモスタｰタｰ, 70,伊藤工, 0.6, 70,   2,*  4, 8, 18.2, ⑫⑬, 7, 4,Ｆニシオドリｰム, 82,川須栄, 0.5, 76,   0,   6,14, 74.3,   
 8, 1,Ｄバｰンアウル, 60,吉田隼, 1.1, 55,   0, -13, 2,  6.5, ③⑤, 8,15,Ｆダｰクインテジャｰ, 60,丸田恭, 1.1, 59,  -7,*  5, 3,  6.0,⑭⑭⑫, 8, 8,Ｈドラゴントｰク, 69,長岡禎, 0.9, 65,   3,  -4, 9, 18.4, ⑩⑪, 8,11,Ｍサトノプレシャス, 74,古川吉, 0.6, 75,* 12,  -3, 3,  6.5,   
 9, 6,Ｈラディｰア, 52,小崎綾, 1.3, 53,   1, -19, 8, 15.1, ②②, 9,14,Ｋウィナｰウェイ, 52,小崎綾, 1.1, 60,  -5,   3, 8, 15.4,⑫⑬⑭, 9,13,Ａタイセイボルト, 73,伴啓太, 0.9, 64,   5, -10, 6, 14.1, ⑪⑦, 9,15,Ｅミヤジエムジェイ, 82,松田大, 0.6, 74,   4,   2, 9, 23.8,   
10, 7,Ｇフレンドスイｰト, 56,中舘英, 1.4, 53,*  4, -25, 7, 14.0, ①①,10, 2,Ｌワンダｰビゴロｰソ, 49,川須栄, 1.2, 56,   0, -12,13,175.3,③④④,10,15,Ｎカシノラピス, 58,花田大, 1.0, 64,   7, -14,14,162.2, ⑧⑥,10, 8,Ｊビラゴｰティアラ, 75,木幡初, 0.6, 75,   4,   3,12, 39.7,   
11,10,Ｆエイシンボン, 57,西村太, 1.5, 52,  -5, -10, 9, 18.2, ⑫⑪,11, 1,Ｇエイプキング, 57,長岡禎, 1.2, 57,  -1,  -8,10, 39.8,⑦⑥⑧,11,11,Ｏスイｰトクラウン, 56,西村太, 1.0, 64,   1,  -2,10, 37.2, ⑮⑭,11, 9,Ｄスイｰトジュエリｰ, 83,吉田隼, 0.7, 73,  -5,   8, 4,  7.2,   
12, 8,Ｋデピュティイモン, 50,黛弘人, 2.2, 44,  -8, -14,14,163.2, ⑪⑫,12, 6,Ｅファイナルブロｰ, 61,宮崎北, 1.2, 59,   0,  -7, 7, 11.9,⑥⑧⑥,12, 2,Ｍスタｰポケット, 60,平野優, 1.0, 64,   4,  -7,15,199.8, ⑨⑩,12, 5,Ｌトｰセントレジャｰ, 74,中舘英, 1.1, 66,   4,  -4,11, 37.0,   
13, 4, アンタｰクティカ,---,丸田恭, 2.3, 41, -10, -15,12, 97.1, ⑬⑭,13,12,Ｍノｰブルスワン, 45,津村明, 1.7, 53,  -4,  -8,14,297.4,⑬⑫⑪,13,14,Ｉギリサントポケサン, 68,岩崎翼, 1.1, 63,   1,  -4, 3,  6.3, ⑬⑫,13, 6,Ｎグレカｰレ, 72,嶋田純, 1.1, 66,   4,  -4,10, 27.7,   
14,14,Ｌラモンタｰニュ, 34,杉原誠, 2.3, 46, -14,  -6,15,278.2, ⑮⑮,14, 7,Ｐエリｰスプラッシュ, 38,岩崎翼, 2.3, 47,  -4, -16,16,335.5,⑪⑪⑬,14,10,Ｐエフティシリウス, 55,木幡初, 1.5, 57,* 12, -31,13, 87.4, ②②,14,12,Ｏリッカアリュｰル, 62,松若風, 1.2, 64,   3,  -4,13, 52.7,   
15,13, リトルトリンケット,---,長岡禎, 2.6, 40, -18,  -4,13,161.9, ⑯⑯,15,11,Ｏフヨウヤマヒコ, 38,石川裕, 2.5, 44,   0, -29,15,305.4,⑤⑤⑤,15,16,Ｋタニノセレナｰデ, 65,森一馬, 1.8, 55,* 13, -36,12, 65.3, ①①,,,,,,,,,,,,
16, 3,Ｍインワンブレス, 31,古川吉, 2.8, 38,  -5, -29,16,480.6, ⑧⑧,16, 3,Ｎベンダバｰル, 42,柴山雄, 4.6, 28, -11, -34,11, 54.4,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:3),,,,,,,,,,,
"単勝:770円 複勝:15=260円 09=1,080円 05=370円 枠連:1,260円",,,,,,,,,,,,"単勝:900円 複勝:13=220円 09=260円 16=170円 枠連:1,800円",,,,,,,,,,,,単勝:300円 複勝:01=190円 06=470円 09=450円 枠連:880円,,,,,,,,,,,,単勝:630円 複勝:03=190円 10=150円 14=240円 枠連:650円,,,,,,,,,,,
"馬連:10,990円 ワイド:09-15=4,040円 05-15=1,600円 05-09=4,850円",,,,,,,,,,,,"馬連:2,700円 ワイド:09-13=920円 13-16=580円 09-16=550円",,,,,,,,,,,,"馬連:2,690円 ワイド:01-06=1,170円 01-09=1,100円 06-09=2,490円",,,,,,,,,,,,"馬連:1,170円 ワイド:03-10=520円 03-14=820円 10-14=650円",,,,,,,,,,,
"馬単:17,980円 3連複:43,570円 3連単:204,890円",,,,,,,,,,,,"馬単:5,630円 3連複:3,670円 3連単:25,120円",,,,,,,,,,,,"馬単:5,340円 3連複:13,820円 3連単:56,050円",,,,,,,,,,,,"馬単:2,650円 3連複:2,830円 3連単:14,000円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 9R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1800m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白馬岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｋセクシｰボｰイ, 51,中舘英,, 63,*  0,  -3, 5, 10.9,①①①, 1, 1,Ｅメイショウソレイユ, 71,岩崎翼,, 70,   6,*  3,11, 55.4,⑫⑧⑦, 1, 2,Ｆトウカイビジョン, 71,丸田恭,, 70,   0,* 11, 9, 22.5, ⑩⑧, 1, 1,Ｄスノｰモンキｰ, 79,柴山雄,, 75,  10,* 10, 5,  9.4,⑧⑦⑦
 2, 7,Ｌオウケンゴｰルド, 47,松若風, 0.2, 59,* -2,* -1,14,200.9,③④④, 2,14,Ｂマイネルガネｰシャ, 74,柴山雄, 0.4, 65,* 15, -16, 4, 10.6,④②②, 2, 5,Ｋヒカリマサムネ, 67,川須栄, 0.0, 74,* 11,   1, 2,  4.7, ②②, 2,12,Ｅスタｰノエル, 78,吉田隼, 0.2, 74,* 11,   4, 2,  5.6,③③③
 3, 2,Ｄトリビュｰン, 61,小崎綾, 0.3, 58,  -3,* -1, 3,  5.8,⑤③③, 3, 8,Ｊロｰレルアルトス, 67,吉田隼, 0.5, 70,   5,*  2, 5, 16.7,⑪⑫⑨, 3, 1,Ｂサウスマキシム, 72,柴田善, 0.4, 67,  -3,* 10, 3,  4.8, ⑫⑫, 3, 8,Ｃマノワｰル, 80,柴田善, 0.3, 71,* 12,   2, 4,  7.4,②②②
 4, 6,Ａマウナロア, 70,松田大, 0.4, 58,  -4,*  1, 1,  2.3,⑩⑨⑧, 4, 7,Ｉアサクサニッポン, 69,丸田恭, 0.6, 65,   7,  -3, 7, 21.8,⑦⑦⑤, 4,12,Ｄシャンパンルｰジュ, 72,岩崎翼, 0.5, 66,   2,   4, 7, 13.3, ⑦⑦, 4,14,Ａミッキｰマｰチ, 81,菱田裕, 0.4, 71,   9,   5, 3,  6.0,⑨⑧⑥
 5, 9,Ｉセンノイギダｰ, 55,杉原誠, 1.3, 53,  -5,  -3,12,151.3,⑫⑪⑪, 5,11,Ｇリンガスクリフ, 70,中舘英, 0.6, 71,   3,*  3,12, 61.8,⑭⑭⑭, 5, 8,Ｃケイリンチャンプ, 72,松田大, 0.5, 67,   7,   0, 4,  8.9, ④④, 5, 7,Ｇコスモシャンハイ, 77,黛弘人, 0.7, 70,  10,   2, 9, 22.0,④④④
 6, 5,Ｂガルグイユ, 65,吉田隼, 1.6, 51,  -4, -10, 4,  6.0,⑦⑥⑨, 6,10,Ｄサトノシｰザｰ, 73,柴田善, 0.9, 63,   5,  -3, 3,  8.0,⑬⑩⑩, 6, 9,Ｈハヤブサフィｰバｰ, 70,吉田隼, 0.6, 67,  -3,*  9, 6, 11.8, ⑬⑬, 6, 5,Ｂシュミット, 81,川須栄, 0.8, 72,   7,*  7, 1,  3.3,⑬⑬⑬
 7, 1,Ｆエスケイキング, 58,竹之下, 1.6, 50,  -4,  -9, 6, 23.8,④⑧⑦, 7, 4,Ｆマイネルソウル, 71,菱田裕, 1.4, 61,   4,  -5,10, 51.2,⑩⑬⑫, 7, 6,Ｇナリタロック, 70,高倉稜, 0.8, 65,   5,  -1, 8, 15.1, ⑤⑤, 7, 2,Ｈプルｰフポジティブ, 76,森一馬, 0.9, 68,* 13,  -5, 8, 18.3,①①①
 8, 3,Ｍダベンポｰト, 46,大庭和, 1.7, 53,  -7,  -4, 9,103.4,⑬⑬⑫, 8, 6,Ｈミッキｰバルｰン, 70,松若風, 1.7, 60,   8, -14, 8, 27.6,⑥⑤⑥, 8,14,Ｅサンマルヴィグラス, 71,中舘英, 0.8, 66,*  9,  -5, 1,  4.4, ③③, 8,11,Ｋマイネルマルシェ, 76,津村明, 0.9, 70,   8,   4,11, 29.7,⑪⑪⑪
 9,15,Ｇウインマティｰニ, 57,菱田裕, 1.8, 49,  -4,  -9,13,181.9,⑧⑩⑩, 9, 9,Ｍエイコオレジェンド, 61,川須栄, 2.3, 59,   1,  -6,13,209.2,⑮⑮⑮, 9, 3,Ａデルマダイコク, 72,小崎綾, 0.8, 64,   0,   3, 5, 10.3, ⑧⑨, 9, 6,Ｌゴｰイングストｰン, 75,岩崎翼, 1.0, 68,   9,   3,10, 29.2,⑩⑩⑨
10,10,Ｏレッドイルヴェント, 18,伊藤工, 1.9, 47,  -3, -13, 8, 40.6,⑭⑦⑥,10, 3,Ａステｰジジャンプ, 76,小崎綾, 2.4, 55,   5, -16, 1,  1.9,⑧⑪⑬,10,10,Ｍトウショウハマｰ, 67,西田雄, 1.1, 61,  -5,   6,12, 29.6, ⑮⑭,10,15,Ｏテラノコブラ, 65,西田雄, 1.2, 67,  10,  -3,14,108.5,⑥⑤⑤
11,14,Ｅカガグレイハｰト, 59,長岡禎, 2.2, 49, -11,*  0, 7, 23.8,⑮⑮⑮,11, 2,Ｌラルゴスパｰダ, 62,津村明, 2.6, 54,* 12, -30, 9, 36.2,③④③,11,13,Ｌメイショウヒメユリ, 67,杉原誠, 1.2, 62,   1,   0,10, 28.2, ⑨⑩,11, 4,Ｊシルクプラズマ, 76,田中博, 1.4, 66,   8,   1,12, 64.2,⑫⑫⑫
12, 4,Ｃセントコロナ, 64,川須栄, 2.5, 46,  -3, -20, 2,  4.2,⑥⑤⑤,12,15,Ｋサンマルリジイ, 63,長岡禎, 2.9, 51,* 14, -38,15,249.2,②①①,12, 7,Ｉアトランティｰド, 67,松若風, 1.2, 60,  -5,   5,11, 29.0, ⑭⑮,12, 9,Ｍトゥルｰフレンド, 75,高倉稜, 1.7, 65,   6,   2,15,115.7,⑭⑭⑭
13,13,Ｊフェアリｰスマイル, 52,城戸義, 2.5, 44,* -1, -23,15,433.7,②②②,13,12,Ｏランギロア, 26,竹之下, 4.7, 42,* 12, -48, 6, 19.0,①③④,13,11,Ｏアポロダイヤモンド, 63,長岡禎, 1.3, 60,   5,  -5,14,146.0, ⑥⑥,13, 3,Ｆレイアロハ, 77,村田一, 2.0, 64,   6,  -1, 6,  9.8,⑮⑮⑮
14,11,Ｈクラバウタｰマン, 55,伴啓太, 3.4, 39,  -6, -20,11,146.1,⑪⑫⑬,14, 5,Ｎシゲルミズガメザ, 33,西田雄, 6.0, 36,   7, -50,14,218.6,⑤⑥⑧,14,15,Ｎアスキットキング, 64,伴啓太, 1.5, 60,   0,  -1,15,153.2, ⑪⑪,14,13,Ｎメイショウオトコギ, 73,丸田恭, 2.8, 54,   9, -13,13, 69.8,⑦⑨⑩
15, 8,Ｎトｰセンカｰネル, 24,宮崎北, 4.5, 33,  -7, -27,10,110.6,⑨⑭⑭,15,13,Ｃダｰクブレイズ, 73,松田大, 7.2, 30,   6, -57, 2,  4.4,⑨⑨⑪,15, 4,Ｊスノｰクラフト, 67,木幡初, 3.2, 43,* 12, -28,13,122.0, ①①,15,10,Ｉハギノコメント, 76,古川吉, 4.6, 46,   9, -31, 7, 18.1,⑤⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
