08年 4月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 4月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-33,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
15, 1,Ｍドンペリゴｰル, 37,中村将, 3.6, 32,   2, -59,14,182.8,⑫⑬⑬,15, 9,Ｍテイエムブロッサム, 36,中村将, 4.1, 29, -10, -36,14,103.3,⑯⑯⑯,15,12,Ｍノゾミヒカル, 61,二本柳, 3.3, 41,   5, -42,11, 40.8,⑦⑪⑫,15, 4,Ｎヒシユニバｰサル, 53,安藤光, 3.9, 47,  12, -60,14,101.0,③⑤⑮
16,14,Ｋシｰオｰバｰ, 37,太宰啓, 3.6, 31,  -6, -45,16,226.5,⑯⑮⑮,16,10,Ｏシンコｰパワｰ, 21,北村友, 7.9,-22,  -1, ---,11, 64.4,③⑦⑮,16, 2,Ｐミラクルボネット, 49,石橋脩, 5.7, 11,   7, -80,14, 82.8,③③⑬,16,16,Ｐコアレスグランデ, 46,穂苅寿, 5.5, 37,   7, -69,16,242.6,④⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-24 馬場:不良(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:重(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:重(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-17 馬場:重(指数:13),,,,,,,,,,,
"単勝:1,290円 複勝:02=510円 12=290円 15=260円 枠連:8,890円",,,,,,,,,,,,"単勝:1,190円 複勝:07=310円 06=210円 16=330円 枠連:1,210円",,,,,,,,,,,,"単勝:10,740円 複勝:05=2,950円 03=840円 01=330円 枠連:7,940円",,,,,,,,,,,,"単勝:470円 複勝:13=200円 03=270円 11=550円 枠連:1,880円",,,,,,,,,,,
"馬連:12,140円 ワイド:02-12=2,420円 02-15=2,890円 12-15=1,070円",,,,,,,,,,,,"馬連:2,080円 ワイド:06-07=870円 07-16=1,890円 06-16=950円",,,,,,,,,,,,"馬連:75,770円 ワイド:03-05=17,440円 01-05=10,700円 01-03=1,590円",,,,,,,,,,,,"馬連:2,620円 ワイド:03-13=880円 11-13=1,900円 03-11=2,740円",,,,,,,,,,,
"馬単:26,210円 3連複:30,670円",,,,,,,,,,,,"馬単:5,380円 3連複:8,080円",,,,,,,,,,,,"馬単:134,940円 3連複:157,170円 3連単:1,236,350円",,,,,,,,,,,,"馬単:5,790円 3連複:16,620円 3連単:77,120円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
