08年12月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年12月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ2300m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
12, 6,Ｊヨイチイｰスト, 68,梶晃啓, 1.1, 61,   4,  -2,13,140.0,③④④,12, 8,Ｌパワｰウェｰブ, 62,南井大, 1.6, 66,  -2,   7,16,164.1,⑬⑬⑫,12,14,Ｊグランプリカメ, 63,丸田恭, 2.7, 59,  -7,   5,14,136.5,⑯⑭⑫,12,12,Ｏモチ, 71,吉田稔, 1.4, 65,*  6, -12, 7, 20.0,②②②
13, 4,Ｃブリズデロｰトンヌ, 72,宮崎北, 1.3, 59,   2,   0, 6, 17.1,⑨⑨⑪,13, 3,Ｃスマｰトストｰム, 75,藤岡康, 2.0, 61,   0,  -2, 3,  5.0,⑤⑦⑦,13,12,Ｃコアレスレｰサｰ, 70,的場勇, 2.7, 60,  -8,   6, 6, 25.1,⑮⑮⑮,13, 7,Ｎヨシウォｰリア, 72,鷹野宏, 1.6, 71,   1,   7,14, 73.0,⑬⑮⑮
14,16,Ｍニシノキンレンポ, 67,黛弘人, 1.3, 61,   2,   0,15,217.7,⑪⑩⑫,14,13,Ｍクリスタルドア, 61,中村将, 2.5, 57,   0,  -5,13,107.8,⑨⑨⑭,14, 7,Ｉピサノガブリエル, 64,安藤光, 3.3, 52,  -6,  -2, 9, 58.5,⑧⑬⑭,14,14,Ｍマスラタケヲ, 72,赤木高, 1.7, 68,   2,   1,16,212.5,⑪⑫⑬
15, 8,Ｎリバｰキャッスル, 60,秋山真, 2.0, 55,*  5, -10,14,149.9,①①①,15,11,Ｐベストロケｰション, 49,田中博, 2.8, 55,*  4, -14, 6, 13.0,②②②,15, 3,Ｍトップオブボストン, 61,川田将, 3.6, 50,  -5,  -8, 7, 28.7,⑤⑨⑩,15,15,Ｌテイエムサッカｰ, 74,太宰啓, 1.8, 65,*  6, -14,11, 49.6,⑥⑤⑥
16,11,Ｏヘイラホップ, 59,田中博, 8.3, 18, -16, -27,16,438.0,⑮⑯⑯,16,16,Ｎユｰピロンユｰ, 56,草野太, 3.8, 50,  -3, -11,14,132.5,⑭⑮⑯,16, 9,Ｅオｰドリｰロｰズ, 69,田中博, 3.6, 54,  -8,   1,10, 94.2,⑭⑯⑯,16, 1,Ｇマルカマックス, 77,川島信, 2.8, 60,  -2,  -5,10, 29.0,⑭⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,
"単勝:870円 複勝:14=300円 03=250円 09=690円 枠連:1,900円",,,,,,,,,,,,単勝:320円 複勝:14=150円 10=150円 12=490円 枠連:490円,,,,,,,,,,,,単勝:350円 複勝:11=140円 01=160円 10=120円 枠連:600円,,,,,,,,,,,,"単勝:610円 複勝:10=240円 03=220円 13=150円 枠連:1,270円",,,,,,,,,,,
"馬連:3,300円 ワイド:03-14=960円 09-14=2,970円 03-09=2,410円",,,,,,,,,,,,"馬連:730円 ワイド:10-14=350円 12-14=1,230円 10-12=1,890円",,,,,,,,,,,,"馬連:1,370円 ワイド:01-11=450円 10-11=220円 01-10=330円",,,,,,,,,,,,"馬連:2,840円 ワイド:03-10=890円 10-13=570円 03-13=490円",,,,,,,,,,,
"馬単:6,350円 3連複:24,460円 3連単:96,350円",,,,,,,,,,,,"馬単:1,540円 3連複:5,850円 3連単:21,220円",,,,,,,,,,,,"馬単:2,230円 3連複:950円 3連単:6,940円",,,,,,,,,,,,"馬単:5,820円 3連複:2,530円 3連単:21,860円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
