08年 7月20日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 7月20日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
15, 3,Ｊユメノアスカ, 48,千葉直, 3.9, 15, -17, -27, 6, 26.1, ⑨⑩,15,13, ジョウショｰハルカ,---,熊沢重, 2.6, 24,*-26, -18,14,131.0, ②②,15,10, スズランコマンダｰ,---,東川公, 3.1, 52,  -8,  -5,11,109.5, ⑮⑮,15, 3,Ｏヴィｰナスイモン, 45,南田雅, 2.6, 51,   0, -12,14,184.6, ⑥⑦
,,,,,,,,,,,,16, 4, ユキノセントウ,---,後藤浩, 2.8, 28, -32,  -9, 6, 21.2, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,
"単勝:300円 複勝:04=150円 05=250円 02=230円 枠連:1,320円",,,,,,,,,,,,単勝:940円 複勝:10=230円 01=160円 08=150円 枠連:880円,,,,,,,,,,,,"単勝:1,790円 複勝:07=350円 11=360円 08=740円 枠連:1,650円",,,,,,,,,,,,単勝:330円 複勝:11=190円 14=470円 01=570円 枠連:600円,,,,,,,,,,,
"馬連:1,380円 ワイド:04-05=560円 02-04=580円 02-05=1,080円",,,,,,,,,,,,"馬連:2,110円 ワイド:01-10=720円 08-10=680円 01-08=320円",,,,,,,,,,,,"馬連:7,740円 ワイド:07-11=1,990円 07-08=4,080円 08-11=3,480円",,,,,,,,,,,,"馬連:4,290円 ワイド:11-14=1,460円 01-11=2,260円 01-14=5,090円",,,,,,,,,,,
"馬単:2,160円 3連複:3,410円 3連単:15,420円",,,,,,,,,,,,"馬単:5,150円 3連複:2,360円 3連単:20,600円",,,,,,,,,,,,"馬単:16,300円 3連複:56,930円 3連単:337,950円",,,,,,,,,,,,"馬単:6,370円 3連複:39,080円 3連単:174,100円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
