08年 1月19日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 1月19日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
14, 3,Ｋチェリｰムサシ, 47,高橋亮, 1.2, 48, -25,   7, 9, 44.1,⑬⑬⑫,14,13, フジチカラ,---,大下智, 2.0, 48, -18,   1,11,193.8, ⑭⑭,14,13,Ｌライジングハｰト, 64,大下智, 3.3, 55,  -5,  -1,16,213.5,⑭⑮⑭,14, 7,Ｑナムラコネリｰ, 57,芹沢純, 1.0, 60,  -1,  -5,14,144.0, ⑦⑨
15, 9,Ｍグロｰバルキャスト, 46,菊沢隆, 1.4, 47, -26,   8,12, 99.1,⑮⑮⑮,,,,,,,,,,,,,15,12,Ｏテイエムフッカツ, 56,田辺裕, 3.5, 49,  -4,  -5,14,171.7,⑪⑬⑭,15, 6,Ｒフロントダッシュ, 51,田嶋翔, 1.0, 60, -12,   6,18,248.3, ⑭⑮
16, 6,Ｎタヤスアカヤネ, 41,芹沢純, 1.7, 41, -23,  -2,15,314.1,⑩⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｎロドリｰバニヤン, 63,丸田恭, 1.1, 59, -19,  11,17,241.4, ⑱⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 1,Ｐカシノロイヤル, 58,西田雄, 1.1, 60,  -7,   0,15,146.1, ⑪⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12,Ｏアラビアンホワイト, 60,嘉藤貴, 1.3, 56,  -2,  -9,12,116.1, ⑦⑥
ｸﾗｽ上位平均:65 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,
"単勝:1,880円 複勝:15=570円 04=290円 05=240円 枠連:2,340円",,,,,,,,,,,,"単勝:1,810円 複勝:02=410円 05=210円 04=280円 枠連:5,110円",,,,,,,,,,,,"単勝:400円 複勝:09=140円 07=160円 02=130円 枠連:1,010円",,,,,,,,,,,,"単勝:380円 複勝:02=170円 10=320円 04=220円 枠連:2,320円",,,,,,,,,,,
"馬連:4,690円 ワイド:04-15=1,850円 05-15=1,820円 04-05=750円",,,,,,,,,,,,"馬連:4,230円 ワイド:02-05=1,360円 02-04=1,650円 04-05=760円",,,,,,,,,,,,"馬連:1,140円 ワイド:07-09=370円 02-09=270円 02-07=310円",,,,,,,,,,,,"馬連:2,850円 ワイド:02-10=980円 02-04=570円 04-10=1,500円",,,,,,,,,,,
"馬単:9,690円 3連複:11,020円",,,,,,,,,,,,"馬単:13,330円 3連複:9,250円",,,,,,,,,,,,"馬単:2,150円 3連複:1,150円 3連単:6,970円",,,,,,,,,,,,"馬単:4,120円 3連複:5,360円 3連単:30,380円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
