08年10月26日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年10月26日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1150m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
14,14,Ｌフレノカトリｰヌ, 53,池田鉄, 2.3, 57,  -4,   4,14,170.4,⑪⑭⑮,14, 4,Ｎスズカリｰガル, 41,北村友, 1.7, 56,   2,  -8,13,119.6,④④⑥,14,11,Ｌヒストリｰ, 64,北村友, 3.5, 44,*  8, -22, 7, 33.4,①②③,14,13,Ｐザサンデｰアミフジ, 42,大庭和, 2.6, 52,  -5, -10,14,105.4,⑥⑧⑬
15, 2,Ｍオペラアンドワルツ, 53,石橋脩, 2.9, 50,  -1,  -7,11,105.2,⑤⑦⑨,,,,,,,,,,,,,15,10,Ｍパレスエンペラｰ, 63,西田雄, 3.7, 45,   3, -16,11,132.4,⑨⑨⑫,15, 8,Ｇセイカジｰベック, 72,北村友, 2.8, 60,  -7,   0,13, 86.5,⑯⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｏメテオスクライドｰ, 47,高橋亮, 3.0, 51,  -6, -11,16,201.9,⑥⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-4),,,,,,,,,,,
単勝:230円 複勝:04=140円 01=200円 05=540円 枠連:720円,,,,,,,,,,,,"単勝:230円 複勝:07=140円 03=730円 11=230円 枠連:3,490円",,,,,,,,,,,,単勝:210円 複勝:14=110円 04=120円 03=170円 枠連:340円,,,,,,,,,,,,"単勝:500円 複勝:07=200円 09=210円 12=240円 枠連:1,360円",,,,,,,,,,,
"馬連:930円 ワイド:01-04=420円 04-05=1,060円 01-05=2,410円",,,,,,,,,,,,"馬連:5,320円 ワイド:03-07=950円 07-11=500円 03-11=5,500円",,,,,,,,,,,,馬連:350円 ワイド:04-14=170円 03-14=320円 03-04=350円,,,,,,,,,,,,"馬連:1,740円 ワイド:07-09=670円 07-12=740円 09-12=890円",,,,,,,,,,,
"馬単:1,510円 3連複:6,840円 3連単:22,430円",,,,,,,,,,,,"馬単:11,880円 3連複:15,570円 3連単:72,080円",,,,,,,,,,,,"馬単:650円 3連複:680円 3連単:2,370円",,,,,,,,,,,,"馬単:3,520円 3連複:4,640円 3連単:24,060円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
