10年 3月 7日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月 7日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
12, 9,Ｊポンドガｰル, 46,中舘英, 1.9, 42,  -4, -14, 8, 27.3, ⑩⑪,12,11,Ｄウィアｰザスタｰ, 73,吉田稔, 2.3, 65,  11, -12, 2,  5.4,⑥⑤⑥,12,14,Ｎカレンナオンナ, 61,黛弘人, 2.4, 45, -10, -16,17,218.4,⑨⑪⑩,12, 1,Ｊショウナンサンガ, 68,鮫島良, 2.8, 56,  10, -33,11, 51.3,⑥⑤④
13, 7,Ｄケイアイプレジャｰ, 57,松田大, 1.9, 40,  -7, -12,12, 44.2, ⑬⑬,13, 4,Ｍショウナンアゲイン, 67,秋山真, 2.3, 64,   9,  -9,14,182.4,⑦⑦⑧,13, 7,Ｍメイショウニケ, 61,高橋亮, 2.7, 43, -12, -16,16,169.7,⑧⑮⑯,13, 8,Ｍサンアイブライト, 61,川島信, 3.7, 47,   3, -33,16,169.6,⑯⑯⑯
14,15, コウセイランラン,---,小坂忠, 2.3, 39, -24,   1,13, 64.6, ⑱⑯,14, 5,Ｎサクラネクスト, 67,上村洋, 3.0, 63,   6, -10,10, 74.8,⑫⑭⑩,14, 6,Ｆアドマイヤレッド, 68,藤岡康, 3.6, 34, -10, -32,10, 24.9,⑤⑩⑬,14, 4,Ｎスｰパｰミノル, 60,吉田稔, 3.8, 48,   5, -37,14, 91.1,⑬⑭⑬
15,14,Ｏネラｰズドリｰム, 31,鷹野宏, 2.6, 32, -12, -16,18,228.7, ⑭⑭,15, 8,Ｐマルフクギガ, 54,小林徹, 4.4, 52,   4, -18,15,361.6,⑩⑯⑯,15,13,Ｏミッキｰスタｰ, 58,吉田稔, 3.6, 34,* -8, -37,15,117.0,④③⑤,15,12,Ｏサンダｰアロング, 56,西田雄, 3.8, 46,   3, -33,15,139.9,⑭⑮⑮
16,12,Ｎエリモクイｰン, 42,上村洋, 3.4, 24,  -2, -36, 5, 14.4, ⑧⑫,16, 2,Ｏマルタカデピュティ, 60,丹内祐, 5.3, 45,   6, -29,16,384.7,⑤⑬⑮,16,10,Ｑテイエムワカジシ, 45,荻野琢, 4.0, 31,* -9, -43,14, 98.9,②②④,16,10,Ｐスマｰティｰダンス, 54,田中博, 4.0, 46,* 11, -52,13, 79.3,②③⑤
17, 4,Ｐパイザ, 27,秋山真, 3.8, 22, -17, -26,16,140.2, ⑯⑰,,,,,,,,,,,,,17, 8,Ｐマルカゼウス, 56,中舘英, 4.0, 32,* -7, -44,12, 62.5,①①①,,,,,,,,,,,,
18,11,Ｋカシノミニパイン, 44,大下智, 7.4,-38, -20, -66,17,194.8, ⑰⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:18),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:不良(指数:18),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:不良(指数:18),,,,,,,,,,,
"単勝:190円 複勝:17=120円 02=1,670円 13=530円 枠連:1,790円",,,,,,,,,,,,"単勝:160円 複勝:14=110円 07=2,030円 01=510円 枠連:5,570円",,,,,,,,,,,,単勝:650円 複勝:05=220円 11=180円 15=200円 枠連:710円,,,,,,,,,,,,単勝:200円 複勝:14=120円 16=440円 11=500円 枠連:700円,,,,,,,,,,,
"馬連:6,860円 ワイド:02-17=2,380円 13-17=930円 02-13=19,810円",,,,,,,,,,,,"馬連:10,420円 ワイド:07-14=3,350円 01-14=880円 01-07=19,980円",,,,,,,,,,,,"馬連:1,570円 ワイド:05-11=700円 05-15=640円 11-15=620円",,,,,,,,,,,,"馬連:1,750円 ワイド:14-16=780円 11-14=850円 11-16=5,350円",,,,,,,,,,,
"馬単:8,180円 3連複:42,600円 3連単:142,230円",,,,,,,,,,,,"馬単:9,340円 3連複:47,380円 3連単:129,360円",,,,,,,,,,,,"馬単:3,240円 3連複:3,110円 3連単:13,170円",,,,,,,,,,,,"馬単:2,720円 3連複:11,130円 3連単:41,660円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
