10年 3月28日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月28日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1700m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
12,15,Ｍリズミカルステップ, 51,秋山真, 0.8, 55,* -1, -12, 8, 33.6, ②②,12,14,Ｈレインボｰルシファ, 66,宮崎北, 1.5, 56,  -2,  -1,11,273.9, ⑥⑧,12, 5,Ｅデュヌラルテ, 76,二本柳, 0.6, 70,  -6,   7, 6, 15.1, ⑨⑧,12, 3,Ｍレッドジｰル, 78,四位洋, 2.5, 71,   6,   3, 8, 23.6,⑭⑬⑫
13,17,Ａコｰストバンクシア, 63,荻野琢, 0.8, 55, -13,  -1, 2,  4.7, ⑬⑭,13,15,Ｎメイプルスペシャル, 56,小野寺, 1.6, 54,  -9,   3,15,447.6, ⑬⑫,13, 6,Ｉメイショウバレｰヌ, 74,佐藤哲, 0.8, 67, -10,   8, 9, 25.2, ⑭⑬,13,15,Ｊタニノロッキｰ, 79,渡辺薫, 3.2, 67,  11, -10,11, 31.8,⑤④⑤
14, 1,Ｏサンマルプリンセス, 36,小島太, 0.9, 55, -19,   4,15,231.8, ⑯⑮,14,10,Ｌギブミｰアチャンス, 58,西田雄, 1.7, 54, -16,   7,14,426.1, ⑯⑯,14,15,Ｑキュｰバンエイト, 66,宮崎北, 0.8, 68, -10,   8,15,154.4, ⑮⑮,14,16,Ｇオｰクヒルズ, 80,秋山真, 3.3, 65,   9,  -9, 7, 20.5,⑥⑦⑪
15, 5,Ｋポｰルラッシュ, 52,熊沢重, 1.0, 54,  -7,  -8, 9, 55.6, ⑨⑨,15,13,Ｊピサノヴァロン, 63,岩田康, 1.9, 54,  -4,  -2, 6, 44.8, ⑨⑨,15,12,Ｈラヴファンタジスタ, 74,小牧太, 0.8, 68, -14,* 12, 8, 18.3, ⑰⑯,15,10,Ｏアグネスヨジゲン, 75,川田将, 3.6, 63,   9, -11,15,173.5,④⑥⑩
16, 4,Ｎライトニングボルト, 37,古川吉, 1.0, 54,* -3, -13,16,303.3, ④④,16,12,Ｐキタグニノホシ, 50,田辺裕, 2.0, 51,  -6,  -3,12,329.2, ⑪⑪,16,17,Ｎジャックボイス, 69,岩田康, 0.9, 66,  -7,   5,12, 51.9, ⑪⑪,16, 9,Ｐアグネスハッピｰ, 74,熊沢重, 4.0, 64,   8, -11,16,314.6,⑨⑫⑭
17, 8, ブリサプリマベラル,---,川須栄, 2.4, 38, -35,   1,18,567.5, ⑱⑱,,,,,,,,,,,,,17, 1,Ｆマヤノロシュニ, 76,安藤勝, 1.1, 66, -14,   8, 2,  5.8, ⑯⑰,,,,,,,,,,,,
18,14, マリエッタ,---,勝浦正, 2.5, 33, -19, -16,17,428.5, ⑮⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,
単勝:910円 複勝:10=260円 02=130円 07=190円 枠連:590円,,,,,,,,,,,,"単勝:1,580円 複勝:16=210円 05=110円 09=130円 枠連:740円",,,,,,,,,,,,"単勝:2,700円 複勝:13=640円 10=990円 04=2,030円 枠連:4,010円",,,,,,,,,,,,"単勝:430円 複勝:05=180円 08=240円 12=920円 枠連:1,240円",,,,,,,,,,,
"馬連:1,380円 ワイド:02-10=530円 07-10=1,330円 02-07=350円",,,,,,,,,,,,"馬連:1,010円 ワイド:05-16=300円 09-16=480円 05-09=140円",,,,,,,,,,,,"馬連:19,070円 ワイド:10-13=2,960円 04-13=15,000円 04-10=30,210円",,,,,,,,,,,,"馬連:1,230円 ワイド:05-08=520円 05-12=4,430円 08-12=5,790円",,,,,,,,,,,
"馬単:2,940円 3連複:2,820円 3連単:21,310円",,,,,,,,,,,,"馬単:2,910円 3連複:670円 3連単:8,680円",,,,,,,,,,,,"馬単:50,740円 3連複:415,140円 3連単:2,116,790円",,,,,,,,,,,,"馬単:2,190円 3連複:32,050円 3連単:119,750円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
