10年 3月 7日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月 7日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝3200m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
13, 7,Ｎヒカルナンタケット, 37,伊藤工, 2.3, 42,   0, -20, 8, 53.9, ⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,,13, 8,Ｇコンティネント, 85,柴田善, 0.8, 76,   5,   8,13, 60.8, ⑨⑧
14, 1,Ｌセトウチニッチェ, 45,柴山雄, 2.7, 38, -24,  -1,11, 84.5, ⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｋメイショウイッキ, 84,田中勝, 1.0, 74,  -9,  19,12, 34.0, ⑯⑯
15, 4,Ｍガラスノカｰテン, 38,江田照, 3.7, 27, -11, -22,14,139.2, ⑫⑬,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｍスパｰブスピリット, 82,北村宏, 1.1, 72,   2,   8,15,156.6, ⑪⑪
16,10,Ｐマコトイシス, 31,大庭和, 4.0, 26, -18, -17,15,152.2, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｐダンディｰズケア, 79,木幡初, 2.0, 65,   6,  -3,16,249.1, ⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-7),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-7),,,,,,,,,,,
"単勝:1,520円 複勝:09=250円 14=150円 11=110円 枠連:3,040円",,,,,,,,,,,,単勝:310円 複勝:09=150円 11=810円 04=320円 枠連:820円,,,,,,,,,,,,"単勝:770円 複勝:02=220円 08=280円 01=110円 枠連:2,780円",,,,,,,,,,,,"単勝:1,430円 複勝:12=390円 13=200円 03=570円 枠連:1,580円",,,,,,,,,,,
"馬連:2,960円 ワイド:09-14=870円 09-11=500円 11-14=190円",,,,,,,,,,,,"馬連:8,130円 ワイド:09-11=1,590円 04-09=850円 04-11=5,080円",,,,,,,,,,,,"馬連:4,220円 ワイド:02-08=1,340円 01-02=350円 01-08=530円",,,,,,,,,,,,"馬連:3,350円 ワイド:12-13=1,150円 03-12=2,780円 03-13=1,860円",,,,,,,,,,,
"馬単:7,240円 3連複:1,390円 3連単:22,390円",,,,,,,,,,,,"馬単:11,440円 3連複:28,620円 3連単:178,850円",,,,,,,,,,,,"馬単:8,420円 3連複:2,690円 3連単:29,150円",,,,,,,,,,,,"馬単:7,490円 3連複:23,550円 3連単:131,390円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 8R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,報知杯弥生賞 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｂロｰゼウィｰク, 60,後藤浩,, 56,  -6,*  2, 5,  9.6,⑦⑦⑦, 1,10, ノｰザンリバイブ,---,柴田善,, 61,   0,* -5,10, 47.8,⑬⑨⑧, 1, 3,Ｃザクリエイション, 75,横山典,, 77,* 16,  -2, 2,  4.3,③③③, 1, 1,Ａヴィクトワｰルピサ, 78,武豊  ,, 82,  -2,* 14, 1,  1.7,⑤⑦⑨
 2, 5,Ｍマイネルナロッサ, 49,中谷雄, 0.1, 58,  -5,   0,11, 47.7,⑤⑤⑤, 2,12,Ｂコスモメドウ, 62,松岡正, 0.1, 62,   1,*-10, 1,  3.3,⑨⑧⑥, 2, 2,Ｋシｰダｰ, 58,藤田伸, 0.0, 80,  14,*  3, 9, 25.2,⑧⑥⑥, 2, 3,Ｂエイシンアポロン, 76,池添謙, 0.1, 81,*  1,   8, 2,  5.4,②④④
 3,14,Ｄカルトマリｰヌ, 59,柴山雄, 0.3, 55,  -5,  -1, 4,  6.3,⑥⑥⑥, 3, 5,Ｅパリエノミチ, 54,内田博, 0.1, 61,*  3, -16, 2,  3.7,④③③, 3, 7,Ｂミステリアスライト, 79,武豊  , 0.3, 75,  11,*  2, 1,  2.5,⑬⑨⑦, 3, 2,Ｅダイワファルコン, 75,北村宏, 0.4, 78,  -3,* 11, 7, 25.3,⑧⑪⑫
 4, 9,Ｆミアコルサ, 57,小林淳, 0.5, 56,  -8,*  2,14,198.9,⑭⑪⑧, 4, 3,Ａアルマトゥｰラ, 65,蛯名正, 0.2, 59,   2, -15, 3,  5.7,⑥⑤⑤, 4,14,Ｈキングパｰフェクト, 61,岩部純, 0.4, 74,* 18, -10,11, 52.3,②②②, 4,11,Ｇダイワバｰバリアン, 73,蛯名正, 0.5, 76,  -2,   7, 6, 22.3,⑩⑨⑦
 5, 4,Ｇパラダイスモデル, 56,松岡正, 0.5, 53,* -5,  -6, 6, 10.6,②②②, 5,11,Ｉナンヨｰドリｰム, 47,池添謙, 0.5, 58,  -2,* -7, 8, 28.9,⑭⑬⑩, 5,13,Ａウエイクアイランド, 80,後藤浩, 0.5, 72,  10,*  1, 3,  7.2,⑩⑪⑪, 5,10,Ｉコスモヘレノス, 69,石橋脩, 1.1, 68,*  1,  -7, 8, 27.1,④③③
 6,16,Ｊアロマセラピスト, 53,伊藤工, 0.5, 55,  -8,*  2,12,114.6,⑪⑫⑫, 6, 2,Ｇオペラオｰカン, 52,三浦皇, 0.5, 57,*  4, -24, 5, 12.2,②②②, 6, 6,Ｇベストラン, 69,石橋脩, 0.6, 73,* 18, -14, 4,  9.3,①①①, 6, 7,Ｋベストブルｰム, 61,高田潤, 1.1, 65,*  3, -10,13,229.6,①①①
 7, 6,Ａセイカミカワ, 60,田中勝, 0.7, 53,  -7,  -2, 2,  4.0,⑩⑨⑩, 7, 6,Ｎメイショウツチヤマ, 25,武豊  , 1.3, 50,*  3, -32, 7, 16.5,③④④, 7, 5,Ｉトｰホウロｰド, 60,池添謙, 0.6, 74,  16,  -8,10, 35.9,④⑤④, 7, 6,Ｃトｰセンアレス, 76,横山典, 1.1, 71,  -4,   6, 5, 18.3,⑬⑬⑬
 8,11,Ｃデルマアウレリア, 60,池添謙, 0.9, 53,  -9,   0, 7, 17.3,⑬⑭⑬, 8, 9,Ｋシンボリアミアン, 43,北村宏, 1.3, 50,  -1, -23,14,148.5,⑪⑫⑨, 8,16,Ｅヒルトップシｰン, 73,内田博, 1.1, 67,* 17, -17, 5, 10.1,⑥④⑤, 8, 5,Ｌマコトヴォイジャｰ, 60,柴田善, 1.1, 68,   0,  -4,12,167.0,⑥⑤⑤
 9,12,Ｈシャインセレブ, 54,柴田善, 1.1, 51,  -6,  -5, 9, 37.3,⑨⑩⑪, 9, 8,Ｆカシマパステル, 53,武士沢, 1.8, 46,   0, -28,11, 50.6,⑩⑪⑬, 9, 1,Ｄミスティフォレスト, 74,田中勝, 1.2, 65,   8,  -6, 8, 21.5,⑭⑫⑬, 9, 4,Ｆミッションモｰド, 75,内田博, 1.3, 68,  -2,  -3, 4, 10.3,⑪⑩⑩
10, 7,Ｅサクラサンダｰ, 58,北村宏, 1.4, 45,* -5, -13, 3,  5.4,③③③,10,14,Ｊトｰタルシｰオｰ, 43,木幡初, 1.9, 46,   3, -37, 9, 32.6,⑤⑥⑪,10,11,Ｆバックハウス, 71,三浦皇, 1.2, 67,   7,  -3, 7, 20.3,⑯⑭⑩,10,12,Ｍビッグバン, 59,後藤浩, 1.4, 65,  -3,  -3,10, 80.3,⑫⑫⑧
11, 3,Ｋコスモアルメリア, 51,石橋脩, 1.5, 50,  -7,  -9, 8, 22.0,⑧⑧⑨,11, 1,Ｍブライトベイ, 36,石橋脩, 2.0, 47,*  4, -44,13, 80.5,①①①,11,12, ルｰシエン,---,北村宏, 1.8, 60,   8, -11,13, 78.3,⑮⑮⑮,11,13,Ｈアドマイヤテンクウ, 71,安藤勝, 1.7, 62,   0, -12, 3,  7.6,⑦⑥⑥
12,10,Ｉインピッシュハｰト, 54,三浦皇, 2.2, 42,* -5, -19,10, 38.5,④④④,12, 4,Ｄセレビュタント, 55,藤田伸, 2.3, 46,   1, -40, 6, 12.8,⑦⑦⑦,12,15,Ｌカワキタライジン, 58,的場勇, 2.1, 55,   9, -18,16,515.3,⑪⑬⑭,12, 9,Ｊスマｰトジェネシス, 61,松岡正, 1.8, 59,*  1, -18,11, 89.9,③②②
13,13,Ｏヘリコプタｰマネｰ, 43,勝浦正, 2.3, 43,  -9, -12,16,392.2,⑫⑬⑭,13, 7,Ｃジュニアレジデント, 58,江田照, 2.7, 42,   0, -41,12, 67.8,⑧⑩⑫,13, 9,Ｊスイｰトバイカル, 59,江田照, 2.6, 50,   8, -24,12, 73.4,⑫⑯⑯,13, 8,Ｄアｰスステップ, 75,藤田伸, 2.9, 49,  -2, -26, 9, 45.4,⑨⑧⑪
14, 1,Ｌハッピｰメッセｰジ, 51,大庭和, 2.3, 40, -12,  -8,13,123.4,⑯⑯⑯,14,15,Ｈキタサンオトコミチ, 51,伊藤工, 3.1, 40,  -2, -44,15,225.8,⑫⑭⑭,14, 8,Ｎモレタニア, 52,勝浦正, 2.7, 49,  12, -33,15,225.0,⑦⑧⑨,,,,,,,,,,,,
15, 2,Ｐプレミアムカフェ, 42,武豊  , 2.3, 43,* -5, -21, 1,  3.9,①①①,15,13,Ｌドリｰムプロメテル, 41,田中勝, 8.1,-23,  -6, ---, 4,  6.9,⑮⑮⑮,15,10, サクラサライ,---,小島太, 3.2, 44,  14, -43,14,121.3,⑤⑦⑧,,,,,,,,,,,,
16, 8,Ｎトモノスイング, 46,吉田豊, 2.3, 44, -10,  -9,15,221.7,⑮⑮⑮,,,,,,,,,,,,,16, 4,Ｍトレノソルｰテ, 56,蛯名正, 3.3, 43,  11, -39, 6, 19.0,⑨⑩⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:重(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:13),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:13),,,,,,,,,,,
"単勝:960円 複勝:15=310円 05=1,080円 14=230円 枠連:1,540円",,,,,,,,,,,,"単勝:4,780円 複勝:10=910円 12=140円 05=190円 枠連:2,010円",,,,,,,,,,,,"単勝:430円 複勝:03=170円 02=550円 07=140円 枠連:1,820円",,,,,,,,,,,,単勝:170円 複勝:01=110円 03=150円 02=340円 枠連:410円,,,,,,,,,,,
"馬連:20,880円 ワイド:05-15=5,370円 14-15=760円 05-14=3,940円",,,,,,,,,,,,"馬連:9,010円 ワイド:10-12=1,920円 05-10=2,920円 05-12=380円",,,,,,,,,,,,"馬連:5,510円 ワイド:02-03=1,520円 03-07=290円 02-07=1,190円",,,,,,,,,,,,"馬連:400円 ワイド:01-03=200円 01-02=570円 02-03=1,130円",,,,,,,,,,,
"馬単:35,990円 3連複:31,140円 3連単:289,160円",,,,,,,,,,,,"馬単:31,790円 3連複:13,170円 3連単:150,510円",,,,,,,,,,,,"馬単:10,620円 3連複:5,140円 3連単:47,140円",,,,,,,,,,,,"馬単:600円 3連複:2,010円 3連単:5,050円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1600m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1800m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  ダ1200m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,富里特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃアブラハムダｰビｰ, 59,藤田伸,, 56,* -2,   7, 3,  5.1,①①①, 1, 3, クラックシｰド,---,藤田伸,, 72,   7,* -5, 3,  7.0,⑦⑦④, 1, 2,Ａイケドラゴン, 84,柴田善,, 78,   4,*  5, 4,  7.4,⑥⑦⑦, 1, 3,Ｅエｰブダッチマン, 79,横山典,, 80,* 10,   8, 1,  2.0, ①①
 2, 8,Ｄウエスタンブラボｰ, 59,田中勝, 0.0, 58,  -4,* 12, 2,  3.7,⑦⑧⑦, 2,12, トレノエンジェル,---,蛯名正, 0.2, 68,   4,* -3, 2,  4.6,⑩⑨⑨, 2, 1,Ｊシングンレジェンド, 75,小林淳, 0.0, 78,*  7,   1, 7, 10.1,④④④, 2,12,Ａケイアイダイオウ, 89,伊藤工, 0.0, 78,   4,* 12, 2,  5.1, ⑥⑤
 3,12,Ｅリキサンヒｰロｰ, 56,勝浦正, 0.0, 57,* -3,   9, 6, 11.7,④③③, 3,14, アラマササンデｰ,---,柴山雄, 0.8, 62,   3, -10,11, 39.2,⑧⑧⑧, 3, 4,Ｂキッズアプロｰズ, 81,田中勝, 0.0, 77,*  8,  -1, 1,  4.2,①①①, 3, 5,Ｏケイアイスウォｰド, 73,武士沢, 0.5, 73,   1,  11,11, 51.7, ⑧⑦
 4, 9,Ｇキョウエイナゲット, 54,江田照, 0.3, 55,  -3,   8,14, 87.1,⑤⑥④, 4, 4, アロンジェルブラ,---,池添謙, 0.9, 62,   8, -21, 7, 18.6,③④⑤, 4,16,Ｐトｰセンオｰパス, 63,三浦皇, 0.4, 75,   3,*  4, 9, 27.1,⑫⑬⑪, 4, 9,Ｃゴｰルドエンデバｰ, 80,二本柳, 0.6, 74,  -1,* 12, 5, 14.8, ⑮⑬
 5, 6,Ａトｰアボンジョルノ, 64,小林淳, 0.5, 55,  -6,* 10, 4,  7.7,⑬⑬⑪, 5, 8, シセイオウジ,---,松岡正, 1.0, 60,* 10, -24, 6, 13.9,⑤⑥③, 5, 7,Ｋパルエクスプレス, 73,木幡初, 0.5, 72,   3,*  3,15,152.1,⑩⑪⑫, 5,14,Ｆサルバドｰルアスカ, 78,勝浦正, 0.6, 74,   1,  10, 4,  9.5, ⑪⑨
 6,15,Ｎドラゴンアルテマ, 45,三浦皇, 0.7, 55,  -9,* 14, 7, 21.9,⑮⑭⑭, 6, 2, アドマイヤメイサン,---,勝浦正, 1.3, 58,  -2,* -7, 9, 25.4,⑮⑫⑫, 6, 8,Ｈノｰフォｰクパイン, 76,後藤浩, 0.7, 70,   1,   1,11, 59.1,⑪⑫⑬, 6, 7,Ｂホワイトヴェｰル, 80,吉田豊, 0.7, 73,  -1,  11, 6, 23.3, ⑭⑯
 7, 3,Ｂメジロビュｰレン, 64,的場勇, 0.8, 52,* -2,   1, 5, 11.3,②②②, 7,11, バトルドミナ,---,武豊  , 1.5, 53,* 11, -33, 5,  9.8,⑥③②, 7, 9,Ｆイイデエｰス, 79,松岡正, 1.0, 70,   0,   0, 6,  9.5,⑮⑯⑭, 7,15,Ｍラヴリｰドリｰム, 74,木幡初, 0.7, 73,   6,   5, 7, 25.1, ④③
 8,13,Ｐリバｰダンス, 19,内田博, 1.1, 50,  -5,   3, 9, 40.2,⑨⑩⑩, 8, 6, ハイスピｰドバトル,---,吉田豊, 1.5, 53,   1, -17,15, 61.1,⑫⑩⑩, 8,14,Ｇアマミスウィフト, 78,北村宏, 1.0, 68,   1,  -1,10, 36.3,⑯⑭⑮, 8, 2,Ｐドリｰムシャドウ, 70,石橋脩, 0.8, 73,  -3,* 12,15,162.4, ⑯⑭
 9,10,Ｈラナイダンス, 51,柴田善, 1.4, 49,  -4,   1,12, 76.8,⑧⑨⑨, 9, 5, オヘソノタカラモノ,---,後藤浩, 1.8, 49,   8, -33, 1,  3.4,④⑤⑥, 9,12,Ｌグランドカラｰ, 72,江田照, 1.1, 65,   4, -10, 8, 11.4,⑬⑨⑧, 9, 1,Ｇモアザンストｰム, 78,北村宏, 0.9, 70,   0,   8,12, 60.7, ⑫⑩
10, 4,Ｉゼロチョウサン, 50,蛯名正, 1.9, 47,  -5,  -1, 8, 32.2,⑩⑫⑬,10,13, メイシャイン,---,田中勝, 2.0, 49,   0, -22, 4,  7.1,⑪⑪⑪,10, 6,Ｉテントゥワン, 76,柄崎将, 1.2, 66,   0,  -3,12, 63.4,⑭⑮⑯,10,10,Ｄアｰリｰアメリカン, 79,松岡正, 0.9, 71,   1,   7, 3,  6.2, ⑩⑧
11, 5,Ｊマイネルヴンダｰ, 50,松岡正, 2.1, 41,  -4,  -8, 1,  3.3,⑫⑦⑧,11,10, クイｰンズガｰデン,---,二本柳, 2.1, 47,* 11, -42,10, 27.6,②②①,11,13,Ｍクリノラブゴｰルド, 70,伊藤工, 1.4, 63,   4, -13,14,145.7,⑨⑩⑩,11, 8,Ｎグレイスフルムｰヴ, 73,蛯名正, 1.0, 72,   1,   7, 8, 36.1, ⑨⑪
12,16,Ｆイツクシマジュピタ, 56,柴山雄, 2.3, 40,* -3, -10,10, 46.9,⑥④⑤,12, 7, マイネルホｰリｰ,---,石橋脩, 3.9, 33, -22,  -9, 8, 20.0,⑯⑮⑭,12,10,Ｄタイキジャガｰ, 80,藤田伸, 1.6, 61,*  7, -22, 2,  5.5,③③③,12,13,Ｌエイコオミリオン, 75,三浦皇, 1.1, 70,*  9,  -1,10, 41.3, ②②
13, 1,Ｌスｰパｰベア, 47,北村宏, 2.3, 40,  -3,  -9,11, 62.1,③⑤⑥,13,15, リワｰドタルカン,---,江田照, 3.9, 30, -25,* -7,14, 50.0,⑭⑯⑯,13, 3,Ｅビルトミｰアップ, 79,武士沢, 1.6, 59,*  7, -21, 5,  8.1,⑤⑤⑤,13,16,Ｉエンシャントアｰツ, 75,柴山雄, 1.2, 68,*  7,  -1,14, 92.4, ③⑥
14, 7,Ｋシンボリボルドｰ, 48,大庭和, 3.0, 37, -12,   2,16,234.0,⑯⑯⑮,14, 9, カホノトップガン,---,伊藤工, 4.6, 27,* 11, -76,13, 47.0,①①⑦,14,15,Ｃブレイクナイン, 81,吉田豊, 1.6, 60,   5, -19, 3,  6.1,⑦⑥⑥,14, 6,Ｊケイアイモｰガン, 75,的場勇, 1.4, 67,  -1,   5,16,188.6, ⑬⑮
15,11,Ｍニシノプレミアム, 47,池添謙, 3.0, 36,  -4, -14,13, 81.5,⑪⑪⑫,15,16, アヴァンセ,---,内田博, 4.8, 25,  -7, -50,12, 41.5,⑨⑬⑬,15, 5,Ｏダンシングボｰイ, 68,勝浦正, 1.9, 58,*  8, -28,13,135.1,②②②,15,11,Ｋザシｰクレット, 75,江田照, 1.5, 65,   3,   0, 9, 40.1, ⑦⑫
