10年 4月18日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月18日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
13, 3,Ｋヴォロンテｰル, 37,田中博, 2.4, 31,*  0, -44, 7, 50.7,①①③,13, 6,Ｎトゥルｰノｰス, 54,平野優, 1.9, 51, -13,   2, 7, 35.7, ⑯⑮,13,12,Ｊユｰピロンユｰ, 61,宮崎北, 1.2, 58,*  7, -17, 6, 10.9,②②④,13, 3,Ｌトドロキエンジェル, 63,宮崎北, 2.5, 54,   3, -19,15,173.7,⑩⑪⑬
14,13,Ｎリビアングラス, 31,長谷川, 2.7, 30,  -9, -28,15,276.9,⑬⑬⑬,14, 7,Ｏザバトルメイトル, 46,太宰啓, 1.9, 53,  -9,   0,15,129.1, ⑫⑬,14,10,Ｄシンセサイザｰ, 71,丸山元, 1.3, 58,   0,  -6,10, 27.8,⑯⑬⑫,14, 1,Ｎダイワコルベット, 58,的場勇, 2.6, 52,  -1, -14,14,118.2,⑨⑮⑮
15,12, キョウエイファイン,---,村田一, 3.4, 25, -20, -17,12,131.8,⑮⑮⑮,15,12,Ｋウインオｰシャン, 56,木幡初, 2.1, 49,  -6,  -5,12,125.6, ⑨⑩,15,15,Ｉトウカイマジック, 65,的場勇, 1.5, 55,   2, -10,13,185.3,⑩⑪⑭,15, 2,Ｏストロングヒロイン, 54,鈴来直, 3.8, 43,  -2, -28,16,381.8,⑮⑯⑯
16, 4,Ｌメルシｰフリｰト, 36,太宰啓, 6.8,-15, -29, -47,14,194.7,⑯⑯⑯,16, 9,Ｐスノｰライダｰ, 44,岩部純, 4.5, 28,  -1, -31,11,106.0, ⑤⑦,16, 3,Ｎキングスグリｰム, 54,村田一, 3.0, 42,  -4, -22,15,246.6,⑬⑯⑯,16, 8,Ｇスタｰリバイバル, 69,黛弘人, 4.7, 38,*  6, -61,10, 33.4,②②⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:3),,,,,,,,,,,
"単勝:430円 複勝:08=150円 02=760円 05=200円 枠連:4,100円",,,,,,,,,,,,"単勝:310円 複勝:05=180円 02=2,520円 10=400円 枠連:240円",,,,,,,,,,,,"単勝:420円 複勝:13=190円 16=150円 07=1,360円 枠連:460円",,,,,,,,,,,,"単勝:820円 複勝:09=320円 10=480円 07=230円 枠連:7,370円",,,,,,,,,,,
"馬連:9,980円 ワイド:02-08=2,470円 05-08=500円 02-05=3,260円",,,,,,,,,,,,"馬連:16,140円 ワイド:02-05=4,010円 05-10=490円 02-10=11,520円",,,,,,,,,,,,"馬連:920円 ワイド:13-16=400円 07-13=4,470円 07-16=2,850円",,,,,,,,,,,,"馬連:7,450円 ワイド:09-10=2,350円 07-09=1,140円 07-10=1,530円",,,,,,,,,,,
"馬単:13,140円 3連複:14,320円 3連単:95,070円",,,,,,,,,,,,"馬単:25,270円 3連複:47,050円 3連単:235,970円",,,,,,,,,,,,"馬単:1,770円 3連複:17,930円 3連単:67,660円",,,,,,,,,,,,"馬単:13,270円 3連複:13,830円 3連単:93,440円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
