10年 4月10日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月10日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
15,13, マヤノリュウジン,---,古川吉, 2.3, 29,  -4, -36, 6,  9.3,⑦⑦⑩,15, 8,Ｍアイリッシュカフェ, 55,村田一, 2.3, 53, -17,   2,12,131.3, ⑮⑮,15,13,Ｎハニｰインチｰフ, 55,大野拓, 2.1, 49,  -6,  -3,14,190.0, ⑨⑫,15,13,Ｋヤマイチリブ, 71,田嶋翔, 4.4, 45,   6, -28,12, 81.4,⑥⑪⑮
16, 9, コスモイノベｰタｰ,---,荻野琢, 5.2, -7, -12, -60,14, 98.4,⑩⑭⑯,16, 4,Ｏマンガンオトメ, 20,平野優, 3.3, 39, -18, -11,16,198.0, ⑭⑭,16,14,Ｈセフティロングワン, 63,安藤光, 2.5, 44,  -7,  -7,15,240.0, ⑩⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,
"単勝:780円 複勝:16=320円 03=620円 07=290円 枠連:5,970円",,,,,,,,,,,,"単勝:180円 複勝:16=110円 06=150円 07=1,700円 枠連:320円",,,,,,,,,,,,"単勝:1,010円 複勝:09=220円 11=190円 05=150円 枠連:1,120円",,,,,,,,,,,,"単勝:1,230円 複勝:02=350円 07=170円 14=450円 枠連:1,540円",,,,,,,,,,,
"馬連:8,490円 ワイド:03-16=2,340円 07-16=1,390円 03-07=2,980円",,,,,,,,,,,,"馬連:400円 ワイド:06-16=220円 07-16=3,110円 06-07=5,510円",,,,,,,,,,,,"馬連:1,780円 ワイド:09-11=850円 05-09=460円 05-11=410円",,,,,,,,,,,,"馬連:2,160円 ワイド:02-07=710円 02-14=2,040円 07-14=940円",,,,,,,,,,,
"馬単:16,210円 3連複:25,950円 3連単:169,450円",,,,,,,,,,,,"馬単:610円 3連複:11,020円 3連単:23,430円",,,,,,,,,,,,"馬単:6,140円 3連複:2,730円 3連単:23,180円",,,,,,,,,,,,"馬単:5,590円 3連複:7,540円 3連単:51,430円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
