10年 4月25日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月25日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
14, 2,Ｎリュウシンクイｰン, 35,長谷川, 2.6, 49,  -6,  -5, 9, 67.7, ⑤⑤,14, 9,Ｊスマｰトイｰグル, 59,北村宏, 2.2, 58,   0,   0,13,190.5, ⑮⑭,14, 8,Ｎラインチェイサｰ, 50,長谷川, 2.1, 59,   0,  -1,10, 43.7, ⑥⑧,14, 4,Ｏメジロジェニファｰ, 62,四位洋, 2.0, 57,   4, -11, 7, 19.3,⑩⑪⑫
15, 3,Ｍボｰルドマスタｰ, 44,小林久, 2.7, 47,* -4, -10,13,233.9, ②②,15,13,Ｈエンダｰズシャドウ, 60,田中勝, 2.4, 56,*  6, -12,11,108.8, ③③,,,,,,,,,,,,,15,16,Ｉオルレアンノオトメ, 69,柴田大, 2.4, 53,*  9, -25,13,131.4,②②③
16,11,Ｏオンワｰドキャノン, 28,国分優, 3.9, 38, -14, -10,16,605.0, ⑮⑭,16, 3, サクラミリオン,---,小野次, 4.3, 47,  -2, -15,16,438.5, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,
"単勝:160円 複勝:04=110円 01=410円 14=170円 枠連:1,550円",,,,,,,,,,,,単勝:180円 複勝:05=120円 16=200円 12=300円 枠連:230円,,,,,,,,,,,,単勝:360円 複勝:06=180円 03=140円 07=860円 枠連:450円,,,,,,,,,,,,"単勝:190円 複勝:15=120円 05=250円 14=160円 枠連:1,100円",,,,,,,,,,,
"馬連:2,150円 ワイド:01-04=860円 04-14=230円 01-14=1,000円",,,,,,,,,,,,"馬連:680円 ワイド:05-16=390円 05-12=490円 12-16=1,860円",,,,,,,,,,,,"馬連:610円 ワイド:03-06=290円 06-07=2,730円 03-07=1,640円",,,,,,,,,,,,"馬連:1,070円 ワイド:05-15=430円 14-15=230円 05-14=980円",,,,,,,,,,,
"馬単:2,530円 3連複:2,820円 3連単:14,060円",,,,,,,,,,,,"馬単:1,180円 3連複:2,950円 3連単:9,580円",,,,,,,,,,,,"馬単:1,170円 3連複:7,250円 3連単:25,500円",,,,,,,,,,,,"馬単:1,580円 3連複:1,660円 3連単:6,830円",,,,,,,,,,,
■ 3R  ダ2100m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 6R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,石和特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｈレオアラシ, 56,松岡正,, 63,  -5,* 16, 3,  6.8,④⑥⑤, 1, 3,Ｃオメガクリスマス, 64,横山典,, 69,* -4,   2, 2,  3.4, ③③, 1, 9,Ｄヴィｰヴァミラコロ, 79,蛯名正,, 84,  -7,* 21, 6, 11.4,⑥⑦⑨, 1, 6,Ｍフェイマステイル, 76,柴田善,, 79,   4,  18, 6, 13.7, ⑥⑤
 2,12,Ａジンダリｰ, 66,横山典, 0.1, 62,* -4,  13, 1,  1.8,②②②, 2, 1,Ａソルプリマベラ, 77,国分優, 0.1, 74, -14,* 15, 3,  4.6, ⑩⑧, 2, 5,Ｅトゥリオンファｰレ, 78,田中勝, 0.0, 83,  -6,  18, 3,  5.1,⑤⑥⑥, 2,15,Ｈタイキジャガｰ, 78,国分恭, 0.2, 79,*  5,  14, 8, 21.7, ③③
 3, 8,Ｂマイネルバンベｰル, 62,中谷雄, 0.5, 60,  -5,  11, 9, 29.5,③④④, 3, 9,Ｂドリｰムバスケット, 64,松岡正, 0.2, 68,* -2,  -2, 1,  2.5, ②②, 3,11,Ｆムクドク, 78,藤田伸, 0.1, 80,* -3,  12, 5,  9.1,③②②, 3, 7,Ｂアイノレグルス, 83,三浦皇, 0.3, 79,   2,* 20, 5, 12.1, ⑫⑪
 4, 3,Ｄムンキンナンティ, 60,蛯名正, 0.7, 58,* -5,   7, 4, 10.0,①①①, 4,12,Ｅウエスタンディオ, 63,福永祐, 0.3, 71, -14,  11, 4,  6.7, ⑨⑩, 4, 3,Ｃサトノエクスプレス, 80,横山典, 0.1, 82,  -8,* 20, 2,  3.8,⑪⑧⑧, 4, 9,Ｌアｰスリヴィング, 77,福永祐, 0.5, 78,   1,* 20, 1,  2.8, ⑯⑮
 5,11,Ｃダイビングキャッチ, 62,三浦皇, 0.8, 59,  -6,  12, 2,  4.9,⑨⑨⑧, 5,15,Ｄモエレシノノメ, 63,柴山雄, 0.4, 70, -15,* 12,10, 60.5, ⑫⑪, 5, 6,Ｈパｰトゥｰアワｰズ, 74,北村宏, 0.3, 77,* -2,   7, 9, 71.2,①①①, 5,10,Ｅアストレｰション, 81,北村宏, 0.5, 74,*  6,  11, 7, 17.5, ①①
 6, 1,Ｆコンプリｰトダンス, 57,福永祐, 0.8, 59,  -6,  11, 6, 22.7,⑤⑦⑦, 6, 5,Ｈスワット, 61,柴田善, 0.4, 63,* -1,  -7, 8, 38.5, ①①, 6, 7,Ｇシングンレジェンド, 77,小林淳, 0.3, 79,  -4,  13, 7, 16.0,④③④, 6,11,Ｋテンザンモビｰル, 77,田中勝, 0.5, 77,   1,  18,13,144.0, ⑬⑫
 7,10,Ｌダイジェスト, 51,柴田善, 0.9, 58,  -7,  12, 5, 15.5,⑪⑩⑩, 7,10,Ｎプレストクィｰン, 50,南田雅, 0.6, 67, -13,   7,15,512.4, ⑦⑨, 7,10,Ａファビラスボｰイ, 82,四位洋, 0.5, 73,* -4,   7, 1,  3.4,②④③, 7, 8,Ｊアドマイヤマントル, 77,勝浦正, 0.5, 75,*  5,  12,12, 86.2, ②②
 8, 6,Ｅメジロビュｰレン, 60,江田照, 0.9, 56,* -4,   6, 8, 29.4,⑦③③, 8,13,Ｇコスモソルスティス, 61,中谷雄, 0.6, 68, -17,* 12,11, 87.9, ⑬⑬, 8, 2,Ｂシｰダｰ, 81,三浦皇, 0.7, 78, -10,  17, 4,  5.1,⑩⑪⑪, 8, 3,Ａバンドゥロンシャン, 87,横山典, 0.6, 75,   4,  13, 3,  5.7, ④④
 9, 9,Ｋアロマセラピスト, 55,伊藤工, 1.6, 53,  -6,   4, 7, 28.9,⑥⑤⑥, 9,14,Ｍディアコトミ, 51,勝浦正, 0.7, 65, -12,   4,13,230.6, ⑧⑦, 9, 4,Ｉスｰパｰオｰビット, 73,松岡正, 1.4, 66,  -6,   0,10, 79.8,⑨⑨⑦, 9, 1,Ｏロｰズプレステｰジ, 71,松岡正, 0.8, 76,   0,  18,11, 60.5, ⑮⑯
10, 4,Ｉジャストフィｰル, 56,北村宏, 1.8, 50,  -7,   4,12,229.9,⑧⑧⑨,10, 7,Ｆモエレスラッガｰ, 62,伊藤工, 0.8, 65, -18,   9,12,107.5, ⑪⑫,10, 8,Ｋラｰクキャロル, 61,勝浦正, 1.4, 65,  -4,  -3, 8, 55.7,⑦⑤⑤,10, 5,Ｎナリタベガ, 74,柴山雄, 1.0, 71,   3,  11,15,283.7, ⑨⑨
11,14,Ｇシャコｰムサシ, 57,柴山雄, 2.1, 50,  -8,   5,10,124.9,⑫⑫⑫,11,11,Ｌパブリックアフェア, 54,田中勝, 0.8, 67, -19,* 12, 7, 36.7, ⑮⑮,11, 1,Ｊパルエクスプレス, 70,武士沢, 1.7, 61,  -9,  -1,11,180.9,⑧⑩⑩,11, 4,Ｄキャッツインブｰツ, 82,藤田伸, 1.2, 71,   1,  11, 2,  5.3, ⑧⑩
12, 5,Ｊオリオンザウィン, 55,大庭和, 2.2, 48,  -8,   4,11,226.7,⑩⑪⑪,12, 6,Ｏシャイニｰグルｰム, 48,北村宏, 0.9, 60,  -8,  -4, 9, 56.5, ④④,,,,,,,,,,,,,12,14,Ｃヤマニンバッスル, 82,伊藤工, 1.2, 71,   1,  12, 4,  6.2, ⑭⑬
13, 2,Ｍジャングルボルト, 46,武士沢, 3.5, 41, -10,  -4,13,349.5,⑬⑬⑬,13, 2,Ｊイｰグルブラッド, 57,国分恭, 1.0, 60, -10,  -2,14,313.3, ⑤⑤,,,,,,,,,,,,,13,13,Ｆカズノロマン, 79,蛯名正, 1.2, 72,   3,   8,10, 35.9, ⑦⑧
