12年 2月11日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 2月11日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 8, 9,Ｄリバｰタイキ, 58,藤岡康, 1.3, 57,  -3,  -1, 8, 16.1,⑫⑫⑫, 8,15,Ｌトｰセンマルゴｰ, 65,松山弘, 1.1, 71,   5,   9,10, 82.1,⑮⑭⑫, 8,12,Ｇクリノメダリスト, 70,杉原誠, 0.7, 70,  -2,  13,15,202.6,⑪⑪⑪, 8,16,Ｊマイネマオ, 73,吉田隼, 0.6, 82,  -3,  19, 1,  4.4,⑦⑧⑧
 9, 5,Ｍアッパレオリュウ, 41,水口優, 1.6, 51,  -1,  -8,13, 82.8,⑨⑨⑨, 9, 1,Ｉセイカペガサス, 69,大野拓, 1.2, 70,   7,   4,14,167.7,⑥⑧⑥, 9,14,Ｅリッカメルド, 71,酒井学, 0.9, 70,  -6,* 18, 4,  9.9,⑮⑯⑯, 9, 2,Ａシンボリボルドｰ, 79,大野拓, 0.6, 84,  -3,  20, 6, 11.0,⑧⑦⑦
10, 6,Ｎスリｰフラッシュ, 39,村田一, 1.9, 50,   2, -14, 9, 24.4,②④④,10, 5,Ｅアグネスフリｰダム, 75,太宰啓, 2.1, 64,   7,  -4, 8, 22.3,⑧⑨⑪,10, 5,Ｐエリモアクアポリス, 48,的場勇, 0.9, 65,   1,   1, 9, 46.6,④④④,10, 3,Ｌメイショウイチバン, 73,飯田祐, 0.6, 83,  -3,  21,10, 29.7,⑪⑩⑩
11,11,Ｇマイネオリヴィア, 53,大野拓, 2.1, 47,  -1, -12,10, 31.8,⑤⑧⑧,11,12,Ｇグッドカフェ, 72,国分優, 2.6, 62,   8, -12, 4,  9.7,⑨⑤⑦,11, 6,Ｉピｰチブロｰフィズ, 69,渡辺薫, 1.1, 66,  -3,  10, 6, 18.8,⑩⑬⑮,11,15,Ｉアフォリズム, 74,中舘英, 0.7, 83,  -4,  21,11, 35.5,⑨⑪⑪
12, 3,Ｏテイエムデイジｰ, 39,横山和, 2.5, 47, -10,   1,16,293.7,⑯⑯⑮,12, 7,Ｊナカヨキコト, 66,横山和, 2.8, 61,   7, -10,15,202.1,⑬⑩⑬,12, 7,Ｌピンクジャスミン, 67,村田一, 1.1, 61,*  4,  -6,11, 51.5,②②②,12, 4,Ｆミヤコトップガン, 76,国分優, 0.7, 86,  -6,* 25, 3,  5.0,⑫⑭⑫
13, 1,Ｉカネトシヴェルス, 49,川須栄, 2.6, 46,*  4, -23, 4,  6.6,①②③,13,10,Ｏチェリｰソウマ, 58,松田大, 3.4, 57,   7, -17,12,109.6,④⑥⑨,13,11,Ｎフロｰルジェナ, 60,江田照, 1.2, 65,  -1,   5,16,438.0,⑧⑧⑩,13,11,Ｎスズカスパｰク, 71,渡辺薫, 1.1, 78,  -4,  17,12, 50.4,⑩⑬⑬
14,12,Ｐマｰティンスリｰプ, 31,渡辺薫, 3.4, 41,  -6, -15,12, 71.7,⑭⑬⑬,14,11,Ｐトｰセンエシェゾｰ, 50,荻野琢, 3.8, 57,   4,  -9,16,286.0,⑯⑯⑭,14,10,Ｊアイドルバイオ, 68,鮫島良, 1.3, 65,  -4,   9, 7, 22.0,⑭⑮⑬,14,10,Ｂレッドシェリフ, 76,上村洋, 2.0, 68,  -6,   7, 2,  4.9,⑬⑮⑮
15,16,Ｋキョウエイペガサス, 46,丸田恭, 3.5, 39,  -5, -15,14,156.1,⑮⑭⑭,15,14,Ｍベイルリ, 61,黛弘人, 4.5, 52,   6, -22,13,155.8,⑪⑮⑮,15, 2,Ｈアンサンブル, 69,吉田隼, 2.9, 47,  -1, -18,13, 73.4,⑨⑩⑭,15, 9,Ｏクラッカｰジャック, 66,黛弘人, 2.1, 63,  -3,   0,16,274.4,⑮⑫⑭
16, 4,Ｌメイショウヒロブミ, 46,飯田祐, 4.5, 34,  -8, -18,15,208.1,⑩⑮⑯,16, 6,Ｎコウヨウレジェンド, 58,古川吉, 6.2, 45,   5, -37, 9, 75.0,⑦⑬⑯,16, 8,Ｏファｰマレッド, 57,宮崎北, 4.5, 34,*  2, -52,14,120.6,③③⑨,16, 8,Ｐオカゲサマデ, 64,幸英明, 2.1, 67,  -6,   7,15,148.7,⑯⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,330円 複勝:15=300円 02=210円 08=340円 枠連:2,210円",,,,,,,,,,,,単勝:290円 複勝:04=140円 09=210円 13=160円 枠連:880円,,,,,,,,,,,,単勝:240円 複勝:01=120円 16=150円 03=180円 枠連:370円,,,,,,,,,,,,"単勝:1,690円 複勝:07=450円 06=1,730円 01=580円 枠連:13,290円",,,,,,,,,,,
"馬連:4,640円 ワイド:02-15=1,410円 08-15=1,940円 02-08=820円",,,,,,,,,,,,"馬連:1,210円 ワイド:04-09=400円 04-13=270円 09-13=630円",,,,,,,,,,,,馬連:380円 ワイド:01-16=200円 01-03=310円 03-16=560円,,,,,,,,,,,,"馬連:60,940円 ワイド:06-07=9,750円 01-07=4,420円 01-06=13,940円",,,,,,,,,,,
"馬単:9,270円 3連複:9,070円 3連単:72,380円",,,,,,,,,,,,"馬単:1,720円 3連複:1,760円 3連単:7,220円",,,,,,,,,,,,"馬単:740円 3連複:1,100円 3連単:3,360円",,,,,,,,,,,,"馬単:122,470円 3連複:259,330円 3連単:1,906,050円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八代特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄイントゥザストｰム, 62,川須栄,, 73,  -2,   8, 3,  4.6, ④④, 1, 9,Ｋセブンサミッツ, 65,酒井学,, 74,   1,* 18, 1,  2.6,⑤⑧⑤, 1,14,Ｊダノンボルケｰノ, 68,川須栄,, 81,*  9,  10, 1,  3.4,②②②, 1, 1,Ａサンデｰジョウ, 78,中舘英,, 76,*  3,   9, 1,  2.5, ①①
 2,12,Ｃコスモティアラ, 62,丹内祐, 0.1, 70,*  4,  -1, 6, 14.9, ①①, 2, 2,Ｄハルカフジ, 73,川須栄, 0.0, 75,*  4,  14, 4,  7.7,②①①, 2, 7,Ｌディｰエスコンドル, 66,大野拓, 0.2, 78,*  9,   8, 5, 11.9,①①①, 2,14,Ｂフレデフォｰト, 74,北村友, 0.1, 76,  -7,* 19, 4, 11.0, ⑦⑦
 3, 4,Ｅブルｰプルチェッラ, 61,太宰啓, 0.1, 69,  -7,*  9, 2,  4.0, ⑦⑥, 3, 3,Ｅサンライズドバイ, 73,北村友, 0.2, 72,*  3,  13, 6, 17.6,⑮⑤③, 3,11,Ｃナムラグｰテン, 75,古川吉, 0.2, 79,   5,* 15, 2,  4.1,⑪⑦③, 3,13,Ｃサクラアドニス, 73,川須栄, 0.3, 73,*  1,   8, 3,  6.5, ③②
 4, 3,Ｇラニカイツヨシ, 58,川島信, 0.2, 70, -10,* 11, 4, 11.5, ⑪⑧, 4, 6,Ｂオｰヴァｰジョイド, 76,藤懸貴, 0.5, 67,   1,  13, 2,  3.9,④⑦⑨, 4, 5,Ｂキンショｰダンデｰ, 75,松山弘, 1.0, 74,   3,  10, 4,  7.3,⑩⑧⑦, 4, 4,Ｉセルリアンレッド, 65,渡辺薫, 0.5, 69,  -5,  11,11, 47.9, ④④
 5, 5,Ａクラウンエンビｰ, 63,酒井学, 0.3, 67,  -7,   7, 1,  3.4, ⑧⑦, 5, 7,Ａシンボリストｰム, 77,大野拓, 0.6, 69,   0,* 14, 3,  6.5,⑦⑫⑪, 5,16,Ｆコパノハリケｰン, 71,真島正, 1.9, 67,   7,  -4,11, 34.1,④④⑤, 5, 7,Ｄラブグランデｰ, 73,西田雄, 0.5, 70,  -5,  11, 2,  3.0, ⑤⑤
 6, 1,Ｆヤマニンメンヒル, 59,松山弘, 0.5, 65,*  1,  -3, 8, 17.6, ②②, 6,15,Ｃドリｰムネイチヤｰ, 75,松山弘, 0.7, 69,*  5,   7, 7, 25.9,⑫②②, 6, 8,Ｏホクシン, 49,伊藤工, 2.0, 65,   5,  -2,14,142.3,⑥⑥⑥, 6, 6,Ｌランダムトｰク, 62,宮崎北, 0.6, 69,  -8,  13,13, 83.1, ⑧⑥
 7,11,Ｌタケデンサプライズ, 44,丸田恭, 0.7, 61, -14,*  8,12, 96.5, ⑭⑪, 7,10,Ｊヒノモトイチバン, 69,江田照, 0.8, 68,   2,  10,11, 64.8,⑧⑥⑦, 7,15,Ｄシルクドルフィン, 75,杉原誠, 2.0, 68,  -1,  10, 9, 23.4,⑯⑩⑩, 7,12,Ｍバトルシュリイマン, 61,的場勇, 0.7, 67,*  1,   3, 6, 22.1, ②③
 8,15,Ｉシゲルシブガキ, 57,村田一, 0.9, 59,*  1,  -9, 9, 19.8, ③③, 8, 5,Ｈゴｰルドジェｰン, 71,国分優, 0.9, 67,*  3,   7, 5,  9.1,③④④, 8,10,Ｉドリｰムボンバｰ, 69,幸英明, 2.2, 66,   7,  -6, 3,  5.3,③③④, 8, 9,Ｊスズカサクセス, 64,幸英明, 0.8, 67, -15,  17, 9, 40.0, ⑫⑪
 9,16,Ｋチェリｰナイツピサ, 54,国分優, 1.1, 57,  -9,  -2,10, 29.1, ⑩⑩, 9, 1,Ｆヤマニンフリスキｰ, 72,太宰啓, 1.0, 68,  -2,* 15, 8, 36.9,⑭⑭⑬, 9, 2,Ｋリネンタキシｰド, 67,丸田恭, 2.5, 63,  -3,   8,13,102.6,⑮⑫⑪, 9, 2,Ｅピルケンハンマｰ, 71,藤岡康, 0.8, 67, -14,  16, 5, 16.6, ⑪⑩
10, 7,Ｂニホンピロシトリン, 63,幸英明, 1.4, 53,  -1, -12, 7, 16.2, ⑤⑤,10,14,Ｇキョウエイショウリ, 72,岩部純, 1.3, 66,   1,   8, 9, 39.1,⑩⑩⑧,10,12,Ｍアドマイヤジャコモ, 66,北村友, 2.9, 62,  -2,   4, 8, 21.7,⑭⑪⑫,10, 3,Ｇメイショウデュｰイ, 69,小島太, 0.9, 67, -18,* 19, 7, 33.1, ⑭⑭
11,13,Ｊコスモラヴバニｰ, 56,大野拓, 1.6, 51, -12,  -5, 5, 12.8, ⑬⑬,11, 4,Ｍグランデタキオン, 63,黛弘人, 1.3, 65,   0,   8,14,189.9,⑨⑪⑩,11, 4,Ｐベッロバンビｰナ, 47,嘉藤貴, 3.6, 57,   4, -11,12,100.8,⑧⑨⑨,11,10,Ｏアスタｰロｰズ, 57,村田一, 1.0, 65, -19,* 19,15,309.9, ⑮⑯
12, 2,Ｍキリシマキセキ, 41,二本柳, 1.6, 51, -20,   4,15,297.5, ⑮⑭,12, 8,Ｏメイショウテッペイ, 61,森一馬, 1.9, 61,  -1,   5,15,254.2,⑪⑮⑮,12, 6,Ａコイスキャｰレ, 76,国分優, 4.1, 54,  -8,   4, 6, 14.4,⑬⑬⑬,12, 8,Ｆメジロガストン, 70,黛弘人, 1.0, 65, -18,  17, 8, 33.9, ⑯⑮
13, 9,Ｈイツノヒカ, 58,中舘英, 1.6, 50,  -3, -14,11, 31.5, ⑥⑨,13,16,Ｐレｰガン, 59,荻野琢, 1.9, 60,   2,  -1,10, 42.2,①③⑥,13, 3,Ｅディフィｰタｰ, 72,丹内祐, 5.6, 42,   5, -32, 7, 21.2,⑤⑤⑧,13,15,Ｎトクトイムスメ, 58,丹内祐, 1.1, 62, -11,   9,16,320.1, ⑩⑨
