12年 4月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 4月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
14, 9,Ｉリアルアビリティｰ, 47,勝浦正, 3.4, 36,   1, -23,13,215.9, ⑪⑭,14, 9,Ｍフリｰダムマｰチ, 57,武士沢, 1.4, 56,   4,  -5,15,183.6, ⑰⑰,,,,,,,,,,,,,14,13,Ｅジｰガｰトップ, 79,武士沢, 2.1, 69,   2,   2, 4,  7.5,⑯⑯⑯
15,13,Ｍテイエムサイエンス, 34,江田照, 4.4, 28,   5, -39,11,142.3, ⑨⑨,15, 8,Ｎブランダムｰル, 55,大野拓, 1.4, 57,  13, -18,14, 94.2, ⑧⑦,,,,,,,,,,,,,15, 9,Ｍビｰビｰアックス, 71,松岡正, 2.4, 65,*  5,  -6,13, 97.6,③⑤⑦
16, 2,Ｎスリｰストロング, 33,横山義, 7.8,  1,   1, -63,16,358.9, ⑦⑪,16,11,Ｏエｰシングランダム, 53,石橋脩, 1.4, 57,* 16, -24,11, 59.9, ③④,,,,,,,,,,,,,16,11,Ｎサマｰティアラ, 69,丸山元, 2.9, 63,   4,  -9,14,134.9,⑧⑦⑧
,,,,,,,,,,,,17, 4,Ｒドｰリｰガｰル, 48,中谷雄, 1.5, 55,   7, -10,18,603.8, ⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,16,Ｌドリｰムバラｰド, 58,杉原誠, 1.7, 54,* 18, -29,16,356.7, ②③,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,
"単勝:480円 複勝:12=150円 07=210円 01=120円 枠連:1,320円",,,,,,,,,,,,単勝:170円 複勝:07=110円 15=250円 18=180円 枠連:750円,,,,,,,,,,,,"単勝:190円 複勝:03=110円 06=330円 02=120円 枠連:1,750円",,,,,,,,,,,,"単勝:1,690円 複勝:04=450円 02=200円 14=320円 枠連:2,820円",,,,,,,,,,,
"馬連:1,960円 ワイド:07-12=470円 01-12=220円 01-07=260円",,,,,,,,,,,,"馬連:1,250円 ワイド:07-15=440円 07-18=270円 15-18=1,240円",,,,,,,,,,,,"馬連:1,880円 ワイド:03-06=570円 02-03=160円 02-06=690円",,,,,,,,,,,,"馬連:3,060円 ワイド:02-04=1,110円 04-14=2,200円 02-14=960円",,,,,,,,,,,
"馬単:3,650円 3連複:1,140円 3連単:10,040円",,,,,,,,,,,,"馬単:1,500円 3連複:2,190円 3連単:8,000円",,,,,,,,,,,,"馬単:2,070円 3連複:1,160円 3連単:6,970円",,,,,,,,,,,,"馬単:7,890円 3連複:9,870円 3連単:72,680円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
