15年12月26日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年12月26日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  芝2000m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
15,15,Ｃレイナアラ, 65,佐藤友, 2.4, 45,  -3, -24, 9, 46.9, ⑪⑯,,,,,,,,,,,,,15,13,Ｍダンディｰズムｰン, 72,幸英明, 2.4, 67,* 11, -27,10, 50.1,③①①,15,15,Ｌゴｰルドブラザｰ, 72,岩崎翼, 1.3, 69,*  8,  -5,14,155.5, ④④
16, 4,Ｏトウカイフェイト, 40,柴田未, 2.4, 44,   1, -33,15,292.3, ⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｆケッキセヨ, 77,内田博, 1.3, 69,   4,   0,12, 43.9, ⑧⑦
17,10,Ｑニュｰドラゴン, 32,太宰啓, 2.9, 39,  -4, -30,16,340.4, ⑭⑰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,17,Ｒクインダム, 32,秋山真, 4.1, 30,*  4, -61,18,501.8, ④⑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-3),,,,,,,,,,,
単勝:550円 複勝:18=170円 08=150円 06=180円 枠連:620円,,,,,,,,,,,,"単勝:790円 複勝:02=150円 06=110円 09=110円 枠連:1,620円",,,,,,,,,,,,"単勝:270円 複勝:01=140円 06=940円 02=190円 枠連:2,520円",,,,,,,,,,,,"単勝:430円 複勝:06=190円 04=320円 08=630円 枠連:2,230円",,,,,,,,,,,
"馬連:1,030円 ワイド:08-18=370円 06-18=560円 06-08=390円",,,,,,,,,,,,"馬連:1,760円 ワイド:02-06=410円 02-09=360円 06-09=220円",,,,,,,,,,,,"馬連:6,900円 ワイド:01-06=2,120円 01-02=370円 02-06=3,770円",,,,,,,,,,,,"馬連:2,820円 ワイド:04-06=940円 06-08=1,900円 04-08=3,770円",,,,,,,,,,,
"馬単:2,100円 3連複:1,540円 3連単:9,440円",,,,,,,,,,,,"馬単:3,870円 3連複:1,110円 3連単:10,410円",,,,,,,,,,,,"馬単:8,600円 3連複:9,700円 3連単:46,970円",,,,,,,,,,,,"馬単:4,510円 3連複:18,030円 3連単:70,500円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
