15年 4月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 4月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1200m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
15, 5,Ｍトｰセンバンビｰナ, 39,井上敏, 2.8, 39,  -3, -21,12,102.8, ⑨⑨,15, 4,Ｋスペシャルリッチ, 66,酒井学, 4.4, 34,   4, -34,15,272.2, ⑥⑦,15, 4,Ｅロジメジャｰ, 78,内田博, 0.9, 71,   0,   6,10, 32.2,⑪⑭⑮,,,,,,,,,,,,
16,15,Ｉユンゼイ, 51,柴山雄, 3.6, 33,   2, -32, 9, 58.1, ⑤⑦,,,,,,,,,,,,,16,18,Ｍナスノアオバ, 72,大野拓, 1.7, 60,   4, -15,15, 90.4,⑥⑥⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｒコスモユウチャン, 64,石橋脩, 1.8, 60,*  6, -19,18,252.4,③③④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,10,Ｋヒロノプリンス, 74,三浦皇, 2.0, 57,*  6, -23,11, 33.1,②②②,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,
単勝:660円 複勝:11=190円 13=140円 07=140円 枠連:480円,,,,,,,,,,,,"単勝:3,830円 複勝:03=410円 06=130円 08=110円 枠連:3,420円",,,,,,,,,,,,"単勝:420円 複勝:13=180円 09=230円 08=250円 枠連:1,120円",,,,,,,,,,,,"単勝:200円 複勝:09=130円 07=350円 02=590円 枠連:1,050円",,,,,,,,,,,
馬連:900円 ワイド:11-13=320円 07-11=480円 07-13=280円,,,,,,,,,,,,"馬連:5,920円 ワイド:03-06=1,150円 03-08=870円 06-08=180円",,,,,,,,,,,,"馬連:1,750円 ワイド:09-13=690円 08-13=620円 08-09=910円",,,,,,,,,,,,"馬連:1,450円 ワイド:07-09=690円 02-09=1,190円 02-07=5,050円",,,,,,,,,,,
"馬単:2,240円 3連複:1,220円 3連単:8,930円",,,,,,,,,,,,"馬単:16,380円 3連複:1,840円 3連単:32,930円",,,,,,,,,,,,"馬単:3,210円 3連複:3,770円 3連単:16,930円",,,,,,,,,,,,"馬単:1,840円 3連複:12,440円 3連単:33,330円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
