15年 2月 7日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月 7日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ2100m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
15,15,Ｎタマモカチグリ, 40,井上敏, 4.5, 26,* -1, -41,16,393.2, ③③,15,14,Ｐラマハデスヌｰダ, 41,小野寺, 3.8, 47,  -3,  -8,16,777.4, ⑮⑮,15,13,Ｏコスモノビリス, 47,松岡正, 3.9, 37, -11, -31,15,470.0,④⑤⑤,15, 8,Ｊジｰニマジック, 71,田中勝, 1.5, 63,   6,  -8,11, 30.8, ⑨⑨
16,16,Ｂハｰランズキング, 62,ベリｰ, 4.7, 20,  -1, -41, 2,  3.5, ⑧⑧,16, 4,Ｏテンプルオブラブ, 44,大庭和, 4.1, 45,  -6,  -8,15,652.3, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:3),,,,,,,,,,,
"単勝:740円 複勝:11=250円 07=150円 08=590円 枠連:1,110円",,,,,,,,,,,,"単勝:200円 複勝:13=130円 08=470円 06=250円 枠連:2,280円",,,,,,,,,,,,"単勝:910円 複勝:04=210円 12=160円 07=180円 枠連:1,530円",,,,,,,,,,,,"単勝:1,340円 複勝:13=370円 09=250円 01=350円 枠連:3,700円",,,,,,,,,,,
"馬連:1,340円 ワイド:07-11=580円 08-11=3,400円 07-08=1,250円",,,,,,,,,,,,"馬連:2,690円 ワイド:08-13=1,010円 06-13=720円 06-08=3,140円",,,,,,,,,,,,"馬連:2,030円 ワイド:04-12=650円 04-07=960円 07-12=520円",,,,,,,,,,,,"馬連:4,830円 ワイド:09-13=1,730円 01-13=1,740円 01-09=1,310円",,,,,,,,,,,
"馬単:2,620円 3連複:11,860円 3連単:53,960円",,,,,,,,,,,,"馬単:3,340円 3連複:9,880円 3連単:27,840円",,,,,,,,,,,,"馬単:4,710円 3連複:3,480円 3連単:24,850円",,,,,,,,,,,,"馬単:10,190円 3連複:15,460円 3連単:95,110円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
