07年 4月22日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月22日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.5,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.1,,,,,■ 7R  ダ1150m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■10R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.1,,,,
14, 8,Ｌユｰベット, 24,宮崎北, 5.3,-23, -23, -26,13,118.9,⑩⑭⑭,14, 5,Ｉエアファｰギｰ, 43,千田輝, 1.5, 46,* 11, -26, 4,  9.6, ②②,14,15,Ｍグラスビｰナス, 57,石橋脩, 1.1, 45, -11,   0,11, 41.4, ⑨⑪,,,,,,,,,,,,
,,,,,,,,,,,,15, 6,Ｐヴィッテリア, 20,西田雄, 1.5, 41,  -8,  -8,14,223.9, ⑬⑭,15,13,Ｄトｰセンピュア, 67,宮崎北, 1.2, 43,* -5, -11,14, 85.6, ②②,,,,,,,,,,,,
,,,,,,,,,,,,16, 1,Ｊジェイケイクリｰク, 42,津村明, 1.7, 37,   1, -20, 3,  9.4, ⑦⑩,16, 2,Ｏメジロアニマｰト, 55,田辺裕, 3.3,-43,  -9, -35,13, 50.9, ⑧⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:稍重(指数:-2),,,,,,,,,,,
"単勝:240円 複勝:14=140円 15=170円 01=290円 枠連:2,820円",,,,,,,,,,,,"単勝:2,580円 複勝:10=400円 14=150円 09=110円 枠連:290円",,,,,,,,,,,,"単勝:590円 複勝:16=220円 07=190円 10=640円 枠連:1,030円",,,,,,,,,,,,"単勝:740円 複勝:13=210円 06=200円 09=160円 枠連:1,450円",,,,,,,,,,,
馬連:800円 ワイド:14-15=330円 01-14=470円 01-15=960円,,,,,,,,,,,,"馬連:6,240円 ワイド:10-14=1,420円 09-10=720円 09-14=180円",,,,,,,,,,,,"馬連:1,640円 ワイド:07-16=710円 10-16=1,960円 07-10=1,920円",,,,,,,,,,,,"馬連:2,020円 ワイド:06-13=650円 09-13=670円 06-09=660円",,,,,,,,,,,
"馬単:1,390円 3連複:2,910円",,,,,,,,,,,,"馬単:14,750円 3連複:2,600円",,,,,,,,,,,,"馬単:3,330円 3連複:14,360円 3連単:72,390円",,,,,,,,,,,,"馬単:3,980円 3連複:3,330円 3連単:19,440円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
